Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_v,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,Hip_v,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z,,2.669724,8.133958,78.69479,3.188928,17.91806,11.56938,66.45325,30.71034,22.15244,162.0711,26.15682,19.45081,10.85394,19.5,22.62379,24.26328
7.396282,8.182831,79.2384,4.843278,13.21191,11.83987,69.44474,26.90839,17.70825,154.322,19.2112,24.98738,6.247986,9.722228,67.48413,29.36175, ,0.3031154,0.3049264,0.4999008,0.1442366,0.1755295,0.09097385,0.8811264,1.09189,0.377327,0.0300293,0.3798561,0.432827,0.5929837,0.04286575,1.781525,2.990709, ,7.274176,-1.702667,1.36756,-2.405243,3.725198,-3.529999,-7.338745,15.47923,2.133157,-5.781891,-17.70453,24.11785,-2.585327,-1.631165,66.87235,18.74752, ,-0.05105591,0.9934168,-10.41241,-4.159637,-0.4279175,4.269008,22.23748,22.28655,7.845464,-154.4468,-4.920593,6.706739,-5.435425,0.06099442,12.85102,5.216586, ,1.335127,-7.957092,-78.77798,0.7045889,12.65704,10.33769,64.42355,2.891829,-15.5994,3.350492,-4.930695,0.7903022,1.806096,-9.58548,8.685472,22.9778,,,,,,,,,,,,,,,,,
7.395964,8.169897,79.26125,4.843278,13.21102,11.83987,69.44605,26.90678,17.70794,154.3245,19.20952,24.98738,6.248111,9.721422,67.4842,29.36011, ,0.000318527,0.01293373,0.02285767,0,0.000891686,0,0.001312256,0.001613617,0.000310898,0.0025177,0.001678467,0,0.000125408,0.000805855,6.87E-05,0.001642227, ,7.273713,-1.721283,1.384791,-2.40506,3.725511,-3.529968,-7.339264,15.48002,2.132968,-5.782532,-17.7037,24.11785,-2.578094,-1.630371,66.87253,18.74722, ,-0.05328369,1.002721,-10.42133,-4.15979,-0.4273071,4.269133,22.239,22.28402,7.845342,-154.4493,-4.918365,6.706739,-5.439056,0.06341496,12.84963,5.218245, ,1.335536,-7.938904,-78.80151,0.7044705,12.65602,10.33766,64.42423,2.890984,-15.59912,3.350024,-4.930023,0.7903022,1.805345,-9.584747,8.685912,22.97576,,,,,,,,,,,,,,,,,
7.180394,8.405539,78.87814,4.922009,13.11035,11.71879,70.43105,25.64277,17.48412,154.1873,18.70543,25.26068,6.79726,9.847563,68.75558,27.07737, ,0.21557,0.2356415,0.3831177,0.07873058,0.100667,0.1210775,0.9850006,1.264011,0.2238159,0.1371918,0.5040894,0.2733059,0.549149,0.1261406,1.271378,2.282738, ,7.079964,-1.793823,0.4688303,-2.535553,2.964103,-3.819977,-6.837067,15.48288,2.414597,-5.716156,-17.09818,24.2746,-3.292084,-3.092224,67.92565,17.52586, ,-0.004882813,0.7854853,-11.63739,-4.152527,-0.7553406,4.041617,21.54455,20.69786,7.610297,-154.3114,-5.496521,7.094101,-5.603394,-0.5494385,15.38156,3.56627, ,1.197544,-8.186981,-78.20044,0.8436923,12.73056,10.18566,65.86634,2.84335,-15.40778,3.36729,-4.508728,0.2638554,2.162724,-9.319672,10.29885,20.97304,,,,,,,,,,,,,,,,,
7.052068,8.566629,78.62242,5.013575,13.12183,11.58374,71.41943,24.27118,17.39153,153.9467,18.17817,25.37621,7.391833,10.05242,69.70231,25.38234, ,0.1283259,0.1610909,0.2557144,0.09156609,0.01148224,0.1350536,0.9883804,1.37159,0.09259415,0.2406311,0.5272655,0.1155338,0.594573,0.2048559,0.9467316,1.695032, ,6.972039,-1.834229,-0.4899902,-2.723907,2.325941,-4.020905,-6.350006,15.35846,2.535204,-5.682922,-16.39508,24.26628,-3.965088,-4.526031,68.8657,15.7486, ,0.06497224,0.5771573,-12.89792,-4.093719,-1.030701,3.874644,20.79134,19.02535,7.335614,-154.0639,-6.042877,7.486616,-5.812103,-1.227905,15.75745,3.093014, ,1.062091,-8.357727,-77.67029,1.083379,12.85297,10.01824,67.29884,2.732681,-15.41412,3.230313,-4.260742,0.03440211,2.480949,-8.845703,9.812933,20.16298,,,,,,,,,,,,,,,,,
7.023691,8.605863,78.55279,5.193676,13.22763,11.46195,72.32072,22.82405,17.40625,153.626,17.57793,25.27739,8.051782,10.36306,70.43082,24.36755, ,0.02837658,0.03923321,0.06963348,0.1801019,0.1058006,0.1217899,0.9012909,1.44713,0.01472092,0.3206177,0.6002331,0.09882927,0.6599483,0.3106394,0.7285156,1.014793, ,6.959931,-1.921692,-1.422791,-2.974579,1.858954,-4.143646,-5.82666,15.08264,2.48959,-5.688873,-15.52371,24.04525,-4.591797,-5.99649,69.81153,13.68103, ,0.1366876,0.4073745,-14.09534,-4.057587,-1.211487,3.74836,19.9873,17.33109,7.029666,-153.7324,-6.448029,7.910066,-6.139587,-1.97348,13.37564,3.886861, ,0.9437143,-8.385925,-77.29315,1.400721,13.02138,9.877345,68.63535,2.623669,-15.58701,2.990294,-4.377716,0.2882395,2.724835,-8.120026,6.544531,20.31118,,,,,,,,,,,,,,,,,
7.080109,8.606682,78.49651,5.474763,13.39845,11.27868,73.22813,21.33354,17.46654,153.2519,16.85199,24.98731,8.723943,10.87818,70.90056,24.09088, ,0.05641794,0.000819206,0.05627441,0.2810864,0.1708174,0.1832666,0.907402,1.490507,0.0602932,0.3741608,0.7259445,0.2900734,0.6721611,0.5151253,0.4697342,0.2766666, ,7.029985,-1.976074,-2.388794,-3.221375,1.499167,-4.213623,-5.249939,14.66416,2.34676,-5.729889,-14.48459,23.64011,-5.219452,-7.480499,70.48959,11.93313, ,0.1923343,0.2135366,-15.05093,-4.122955,-1.271301,3.610167,19.11976,15.66098,6.700871,-153.3448,-6.772247,8.270805,-6.510956,-2.741241,9.086066,5.61938, ,0.8320135,-8.378143,-76.92361,1.733659,13.23754,9.691668,69.97887,2.501467,-15.83206,2.687147,-4.569611,0.7073022,2.866492,-7.236603,1.378474,20.80306,,,,,,,,,,,,,,,,,
7.210979,8.559585,78.4522,5.84068,13.60829,11.07882,74.14641,19.83187,17.55543,152.8531,15.92929,24.41107,9.238461,11.64214,71.05475,24.28741, ,0.1308694,0.04709721,0.04431152,0.3659167,0.2098446,0.1998596,0.9182816,1.501667,0.08888817,0.3987427,0.9227009,0.5762424,0.5145187,0.7639523,0.1541901,0.1965332, ,7.170226,-2.032196,-3.33548,-3.384003,1.148746,-4.224274,-4.624725,14.1339,2.152043,-5.777802,-13.29425,23.03798,-5.751068,-8.949554,70.68375,10.73375, ,0.2393854,0.03227727,-15.69168,-4.34967,-1.249329,3.48254,18.15651,14.04339,6.355452,-152.9319,-6.964325,8.263678,-6.768372,-3.368927,4.758018,7.548776, ,0.7427003,-8.315857,-76.59665,2.069763,13.49008,9.507942,71.33633,2.3469,-16.11295,2.376831,-4.623108,0.9132708,2.915539,-6.391357,-3.640778,21.20863,,,,,,,,,,,,,,,,,
7.396917,8.465809,78.42899,6.294561,13.82303,10.84144,75.13558,18.34996,17.62851,152.4168,14.84999,23.56984,9.610682,12.52131,70.89295,24.69308, ,0.1859388,0.09377575,0.02320862,0.4538813,0.2147341,0.2373772,0.9891739,1.481909,0.07307625,0.4363556,1.079294,0.8412285,0.372221,0.8791714,0.1617966,0.4056702, ,7.362024,-2.124451,-4.246796,-3.439728,0.7671292,-4.198792,-3.948608,13.53042,1.939018,-5.82486,-12.00281,22.28498,-6.283447,-10.3894,70.45727,9.890425, ,0.2732823,-0.1245117,-16.00977,-4.765076,-1.181366,3.34782,17.08106,12.49553,6.010236,-152.4807,-7.040283,7.84667,-6.828064,-3.72998,1.265278,9.120058, ,0.6814959,-8.192169,-76.34229,2.404884,13.74352,9.299773,72.76647,2.149266,-16.36548,2.060073,-4.527039,0.8446869,2.917462,-5.59317,-7.469269,21.56484,,,,,,,,,,,,,,,,,
7.61583,8.354779,78.41819,6.844907,14.01329,10.59278,76.15064,16.93912,17.63947,151.9506,13.65761,22.51062,9.83004,13.42255,70.46709,24.99943, ,0.2189126,0.1110296,0.01080322,0.5503459,0.190259,0.2486677,1.01506,1.410849,0.01096153,0.466217,1.192382,1.059217,0.2193575,0.9012432,0.4258652,0.3063469, ,7.58525,-2.230194,-5.152069,-3.430237,0.3479322,-4.15921,-3.182373,12.91948,1.683743,-5.87027,-10.62717,21.37209,-6.677979,-11.78168,69.96205,9.085582, ,0.2964611,-0.2455139,-16.07999,-5.342255,-1.147583,3.224518,15.90008,11.03054,5.710588,-151.9994,-7.079803,7.195238,-6.791382,-3.768311,-1.118073,10.00636, ,0.635377,-8.04364,-76.14218,2.726836,13.95867,9.080087,74.21841,1.905227,-16.52817,1.751652,-4.254883,0.5684391,2.873637,-4.851715,-9.762787,21.89681,,,,,,,,,,,,,,,,,
7.831234,8.271572,78.37569,7.517388,14.15191,10.31948,77.18272,18.55957,15.76145,151.4698,12.55033,21.43213,10.01861,14.37292,69.74934,24.95319, ,0.2154036,0.08320713,0.04249573,0.6724815,0.1386261,0.2732973,1.032082,1.620457,1.878018,0.4807281,1.107276,1.078491,0.1885653,0.9503746,0.7177429,0.04624176, ,7.805207,-2.281006,-6.103027,-3.385834,-0.1045227,-4.131805,-2.297821,14.34665,-0.747345,-5.905029,-9.268799,20.40284,-6.986908,-13.14603,69.24614,8.263311, ,0.2978502,-0.3610229,-15.97592,-6.064117,-1.209473,3.09301,14.61881,11.88039,3.361253,-151.5051,-7.192963,6.640122,-6.784393,-3.56601,-1.903259,9.965812, ,0.5864254,-7.936066,-75.93015,3.065091,14.10115,8.828426,75.67481,0.8199087,-15.40506,1.480726,-3.931305,0.2683308,2.817027,-4.211884,-10.14758,22.11558,,,,,,,,,,,,,,,,,
7.830733,8.252608,78.40288,7.515096,14.15424,10.32912,77.17171,18.55962,15.7622,151.4698,12.55052,21.43099,10.01195,14.37309,69.75086,24.9542, ,0.000500202,0.01896381,0.02718353,0.002292633,0.002328873,0.009641647,0.01100922,4.39E-05,0.000747681,0,0.00018692,0.001138687,0.006650925,0.000163078,0.00151825,0.001010895, ,7.804587,-2.302124,-6.088135,-3.383789,-0.1065369,-4.128418,-2.297791,14.34673,-0.7487183,-5.905029,-9.266632,20.40168,-6.974121,-13.14691,69.24728,8.26215, ,0.2969298,-0.3479309,-15.9816,-6.063446,-1.210022,3.098193,14.61681,11.88035,3.362513,-151.5051,-7.195953,6.639892,-6.786926,-3.564941,-1.91217,9.969064, ,0.5880318,-7.91095,-75.95987,3.062794,14.10345,8.83919,75.66393,0.8199469,-15.40549,1.480726,-3.931274,0.2673439,2.81825,-4.210876,-10.15613,22.11586,,,,,,,,,,,,,,,,,
6.159503,9.757387,73.39906,29.8864,17.44958,8.157327,94.69792,5.885553,9.833945,143.06,22.55618,12.02563,20.07794,19.33942,7.245327,9.268605, ,1.671231,1.504779,5.003815,22.3713,3.295334,2.171794,0,12.67406,5.928253,8.409805,10.00565,9.405364,10.06599,4.966336,62.50554,15.6856, ,5.984555,-1.934357,-23.12576,1.895336,-9.263153,-5.689728,25.63269,4.623709,-3.175476,-9.318359,20.41515,11.93139,-17.84171,-18.99426,3.109175,8.330146, ,-1.443726,-1.21759,-23.46008,-27.44949,-6.448669,0.2325489,-8.412933,-3.376648,1.820867,-143.0397,-8.782196,1.438057,-9.184784,3.05531,-6.293945,-0.79953, ,0.1458671,-9.466034,-61.88412,11.33092,13.86592,5.83168,89.76963,-1.510223,-9.179565,1.340025,-5.874146,0.6206647,3.239209,-2.580658,-1.976074,3.930509,,,,,,,,,,,,,,,,,
6.150215,9.738255,73.35071,30.03991,17.41356,8.106464,94.87164,6.030254,9.620217,142.9205,23.07636,12.70276,20.3529,19.16924,8.141948,8.687768, ,0.009287834,0.01913261,0.0483551,0.1535091,0.03601265,0.05086231,0.1737137,0.1447015,0.213728,0.1395111,0.5201817,0.6771297,0.2749596,0.1701851,0.8966212,0.5808372, ,5.980414,-1.839203,-23.28085,1.977725,-9.295837,-5.600952,25.85491,4.419905,-3.226501,-9.391907,21.40183,12.65273,-17.70581,-18.89853,3.366803,7.942134, ,-1.425262,-1.138611,-23.43387,-27.57797,-6.444397,0.234248,-8.495697,-3.842377,1.702369,-142.8831,-8.096497,1.097337,-10.10315,2.747743,-7.183929,-0.6042175, ,0.1154883,-9.477325,-61.76318,11.3887,13.7995,5.846712,89.86192,-1.596039,-8.951416,1.143375,-5.021088,0.4150111,2.980757,-2.20694,-2.058685,3.430411,,,,,,,,,,,,,,,,,
6.126998,9.688721,73.34633,30.16844,17.40634,8.065099,94.95002,6.223247,9.501294,142.8348,23.57352,13.48075,20.50531,19.15019,8.75997,7.937043, ,0.02321625,0.04953384,0.004379272,0.1285324,0.007221222,0.04136562,0.0783844,0.1929922,0.1189232,0.08575439,0.4971638,0.7779922,0.1524067,0.01904488,0.618022,0.7507253, ,5.965822,-1.722107,-23.32986,2.016465,-9.324127,-5.518707,25.98466,4.263434,-3.261749,-9.412506,22.29472,13.45566,-17.40338,-18.948,4.22239,7.261168, ,-1.392944,-1.099518,-23.26199,-27.68817,-6.45755,0.2209855,-8.594818,-4.275055,1.596601,-142.7836,-7.398285,0.8295584,-10.9881,2.369935,-7.467102,-1.007446, ,0.06201544,-9.454865,-61.8215,11.44274,13.76659,5.868843,89.87597,-1.679749,-8.827087,0.97834,-4.069702,0.1273363,2.464243,-1.917419,-2.080902,2.981765,,,,,,,,,,,,,,,,,
6.125081,9.668075,73.31929,30.3241,17.32554,8.004458,94.97382,6.392332,9.469408,142.8032,24.04246,14.39507,20.62397,19.17514,9.110271,7.301536, ,0.001917362,0.0206461,0.02703857,0.1556644,0.08080482,0.06064034,0.02380371,0.169085,0.0318861,0.03157043,0.4689388,0.9143229,0.11866,0.02495003,0.3503017,0.6355071, ,5.973577,-1.565186,-23.25635,2.027497,-9.325134,-5.460938,26.06684,4.115454,-3.264801,-9.406158,23.08969,14.37989,-16.97873,-19.06628,5.517514,6.567877, ,-1.355835,-1.145996,-22.89581,-27.82681,-6.430511,0.1797994,-8.69342,-4.638306,1.495362,-142.7411,-6.657318,0.6374792,-11.88452,1.683994,-7.040222,-1.790955, ,-0.01678467,-9.45636,-62.01553,11.51027,13.67013,5.84321,89.84654,-1.732269,-8.806396,0.8417118,-3.110443,-0.1201782,1.751039,-1.485657,-2.114166,2.541069,,,,,,,,,,,,,,,,,
6.153015,9.622253,73.30412,30.4806,17.25638,7.933785,94.95624,6.487182,9.48619,142.8158,24.50172,15.45151,20.61397,19.11032,9.32146,6.997886, ,0.02793407,0.04582119,0.01517487,0.1564999,0.06915665,0.07067299,0.01758575,0.09485006,0.01678181,0.01263428,0.459259,1.056438,0.01000023,0.06482124,0.2111883,0.3036494, ,6.013476,-1.456482,-22.98096,2.037121,-9.329926,-5.41098,26.09069,3.953465,-3.231995,-9.404144,23.81184,15.44045,-16.32489,-19.09225,6.984344,6.063559, ,-1.305328,-1.213379,-22.35864,-27.97815,-6.396576,0.1537382,-8.808746,-4.89389,1.39202,-142.7438,-5.881592,0.4073191,-12.72311,0.4769005,-5.916809,-2.598541, ,-0.1008301,-9.418701,-62.40717,11.55035,13.58911,5.795115,89.78579,-1.764008,-8.850128,0.7157105,-2.116577,-0.3717651,0.8397217,-0.7707214,-2.172729,2.204044,,,,,,,,,,,,,,,,,
6.228906,9.609459,73.21873,30.62588,17.1271,7.853906,94.93467,6.481506,9.528307,142.8198,24.94642,16.64229,20.30212,19.00412,9.788578,6.973221, ,0.07589102,0.01279449,0.08538055,0.1452751,0.1292782,0.07987976,0.0215683,0.005675793,0.04211712,0.003936768,0.4447041,1.190775,0.3118477,0.1062031,0.4671183,0.02466488, ,6.104859,-1.349518,-22.54431,2.031637,-9.304993,-5.376465,26.10281,3.799914,-3.182526,-9.396606,24.45412,16.62925,-15.2616,-18.97137,8.474874,5.820781, ,-1.234711,-1.308716,-21.72903,-28.13242,-6.300446,0.1450156,-8.951019,-5.000061,1.309621,-142.7381,-5.090576,0.06587107,-13.38208,-1.136993,-4.485138,-3.15625, ,-0.1764832,-9.408875,-62.83557,11.56056,13.47274,5.718768,89.71603,-1.781433,-8.922913,0.5937386,-1.081543,-0.6492004,-0.3198242,0.1951543,-2.34082,2.035795,,,,,,,,,,,,,,,,,
6.272378,9.582593,73.11988,30.69976,17.04167,7.799161,94.9109,6.366308,9.588806,142.8923,25.42775,17.96169,19.93296,18.85155,10.25136,7.660949, ,0.04347181,0.02686596,0.09885406,0.07388115,0.08543587,0.05474472,0.02376556,0.1151981,0.06049919,0.07255554,0.4813309,1.319407,0.3691616,0.1525745,0.46278,0.6877275, ,6.166082,-1.313965,-21.89563,2.040083,-9.28418,-5.381317,26.11333,3.659941,-3.152985,-9.432526,25.09398,17.92979,-13.91287,-18.60153,9.491567,6.400675, ,-1.133698,-1.363464,-21.08167,-28.22888,-6.240845,0.1659589,-9.112579,-4.946594,1.264735,-142.7972,-4.103577,-0.4736023,-14.03305,-3.004059,-3.090576,-3.965088, ,-0.2670288,-9.378418,-63.34454,11.51792,13.39691,5.636989,89.63831,-1.802246,-9.003143,0.4344505,0.1508799,-1.042053,-1.57135,1.307799,-2.61261,1.216233,,,,,,,,,,,,,,,,,
6.18437,9.60122,72.94067,30.69638,16.90495,7.739376,94.84383,6.164458,9.684675,142.9814,25.83367,19.40162,19.45113,18.77101,10.5998,11.9142, ,0.0880084,0.01862717,0.1792145,0.003379822,0.1367149,0.05978489,0.06707764,0.2018495,0.09586906,0.08906555,0.4059124,1.439928,0.4818268,0.0805378,0.3484449,4.253255, ,6.103293,-1.327026,-21.08823,2.057663,-9.222015,-5.338562,25.98973,3.540163,-3.189026,-9.39267,25.59439,19.32141,-12.04019,-18.08084,10.37161,10.10135, ,-0.9407959,-1.290283,-20.51538,-28.25909,-6.206116,0.3060239,-9.33551,-4.773712,1.307271,-142.8751,-2.860321,-1.244385,-14.69687,-4.957489,-0.05456543,-5.568695, ,-0.3897095,-9.406647,-63.78113,11.42886,13.27053,5.582832,89.53708,-1.794067,-9.08847,0.2807452,1.531179,-1.489655,-2.999573,2.091177,-2.195221,2.549804,,,,,,,,,,,,,,,,,
6.237324,9.63194,72.78413,30.59863,16.67294,7.845923,94.51566,5.873434,9.806814,143.081,26.1057,21.09487,19.26723,18.52748,11.72869,12.88489, ,0.0529542,0.03071976,0.1565399,0.0977478,0.2320137,0.1065469,0.3281708,0.2910247,0.122139,0.09960938,0.2720318,1.693251,0.183897,0.2435246,1.128886,0.9706898, ,6.16501,-1.260529,-20.2963,2.05714,-9.073944,-5.285095,25.69999,3.391831,-3.297455,-9.29248,25.85969,20.96136,-9.68335,-17.40588,11.25421,10.94706, ,-0.8512573,-1.186676,-20.1149,-28.21512,-6.193787,0.3160564,-9.586517,-4.50766,1.434525,-142.9621,-1.464294,-1.912933,-15.67465,-6.128479,2.445345,-3.854431, ,-0.4642029,-9.462402,-64.14243,11.27873,13.06549,5.777739,89.20279,-1.776733,-9.166626,0.0887071,2.976712,-1.818817,-4.530396,2.924379,-1.999359,5.253278,,,,,,,,,,,,,,,,,
6.236696,9.618995,72.79781,30.59035,16.704,7.851412,94.50714,5.8721,9.808252,143.082,26.10793,21.09286,19.26801,18.52642,11.72835,12.88343, ,0.000627995,0.01294518,0.0136795,0.008285522,0.03106308,0.005488873,0.008514404,0.001333714,0.001438141,0.001037598,0.002235413,0.00201416,0.000776291,0.001062393,0.00033474,0.001461029, ,6.164441,-1.274109,-20.28751,2.062268,-9.084015,-5.283081,25.69753,3.392814,-3.299347,-9.29245,25.86174,20.95944,-9.681519,-17.40549,11.25466,10.94624, ,-0.8519592,-1.179352,-20.11301,-28.20804,-6.211761,0.3192077,-9.592529,-4.505859,1.434083,-142.963,-1.465118,-1.910797,-15.67691,-6.125397,2.43985,-3.851807, ,-0.4629517,-9.448303,-64.16211,11.27202,13.09275,5.786669,89.19271,-1.774902,-9.167603,0.08726451,2.978088,-1.819519,-4.529999,2.926837,-2.00177,5.253605,,,,,,,,,,,,,,,,,
6.198409,9.521149,72.74916,30.41011,16.37765,8.08731,94.16604,5.532523,9.933293,143.0482,26.41862,23.08411,19.31049,18.36153,13.44754,13.88984, ,0.03828716,0.09784603,0.04864502,0.1802368,0.3263493,0.235898,0.3411026,0.3395767,0.125041,0.03387451,0.3106823,1.991247,0.04248047,0.1648941,1.719187,1.00641, ,6.139834,-1.28421,-19.47305,2.053557,-8.84436,-5.398468,25.41083,3.186273,-3.445374,-9.412415,26.04458,22.88966,-6.709015,-16.88318,12.43443,11.13548, ,-0.6981201,-0.9830627,-19.63699,-28.09814,-6.198547,0.2829663,-9.610779,-4.205139,1.62194,-142.9035,-0.02133179,-2.647095,-16.68362,-7.072845,4.932644,-6.463654, ,-0.5254211,-9.372131,-64.66684,11.0666,12.82241,6.004117,88.9155,-1.788544,-9.225006,-0.1827698,4.463717,-2.065887,-6.173553,2.939693,-0.9736633,4.641339,,,,,,,,,,,,,,,,,
6.012438,9.368749,72.69814,30.11432,16.1047,8.145314,93.91858,5.064692,10.0486,142.9991,26.71395,25.27498,20.09784,18.4194,15.38578,14.50716, ,0.1859703,0.1524,0.05101776,0.2957859,0.272953,0.05800438,0.2474594,0.4678316,0.115304,0.04908752,0.2953377,2.190878,0.7873459,0.05787277,1.93824,0.6173182, ,5.962853,-1.364197,-18.60782,2.071846,-8.59314,-5.437195,24.99759,2.82502,-3.616425,-9.533417,25.99995,25.01282,-3.16745,-16.69992,14.06853,11.11698, ,-0.512207,-0.9405823,-18.83856,-27.89072,-6.245392,0.2324846,-9.219666,-3.85675,1.828384,-142.8257,1.600241,-3.278778,-17.87598,-7.671143,6.212444,-7.494598, ,-0.6031494,-9.210266,-65.30142,10.78041,12.60355,6.051748,88.89848,-1.771667,-9.255127,-0.4792175,6.359044,-2.509857,-8.179169,2.929169,-0.2272949,4.886752,,,,,,,,,,,,,,,,,
5.769189,9.302443,72.60159,29.72482,15.89045,8.195362,93.71165,4.506671,10.13101,142.9669,26.80819,27.68813,21.87754,18.6953,17.29363,13.29495, ,0.2432494,0.06630611,0.09654999,0.3895054,0.2142525,0.05004787,0.2069321,0.5580206,0.08241081,0.03215027,0.09424019,2.413145,1.779701,0.2758999,1.907847,1.212214, ,5.719469,-1.527588,-17.65164,2.137794,-8.394592,-5.52536,24.50846,2.320368,-3.80191,-9.5867,25.56797,27.4328,1.171947,-16.70251,16.17512,10.39885, ,-0.3118286,-1.020081,-17.83737,-27.58188,-6.304932,0.2671472,-8.611694,-3.469177,2.036222,-142.763,3.144567,-3.376343,-19.4382,-8.174438,6.065109,-6.856506, ,-0.7041016,-9.106049,-65.96777,10.47312,12.4202,6.03623,89.00428,-1.772736,-9.237213,-0.8135986,8.243119,-2.729523,-10.22226,3.584302,-0.4204712,4.088515,,,,,,,,,,,,,,,,,
5.554276,9.253715,72.64378,29.27004,15.82256,8.261147,93.49667,3.895049,10.18363,142.9163,26.45103,30.44142,25.43585,19.01793,19.04962,11.25809, ,0.2149134,0.04872799,0.04219055,0.4547806,0.06789017,0.06578541,0.2149734,0.6116223,0.05262089,0.05059814,0.3571663,2.753294,3.558313,0.3226357,1.755991,2.036858, ,5.491459,-1.669495,-16.67264,2.215581,-8.285614,-5.67038,23.95602,1.741004,-3.974335,-9.444183,24.56494,30.29162,6.272632,-16.88165,18.19598,8.37147, ,-0.1290588,-1.088837,-16.86197,-27.18661,-6.376129,0.3999872,-7.917664,-3.022614,2.227775,-142.6834,4.370583,-2.636444,-22.15802,-8.273804,5.465617,-6.854797, ,-0.8296204,-9.021179,-66.73749,10.20079,12.36717,5.977181,89.13351,-1.780609,-9.187744,-1.208618,9.871898,-2.409882,-12.19577,4.442859,-0.8447876,2.666589,,,,,,,,,,,,,,,,,
5.395386,9.299157,72.72612,28.79568,15.94889,8.317942,93.2333,3.259337,10.22426,142.8416,25.51655,33.8272,28.29425,19.116,20.38751,9.953469, ,0.1588893,0.04544258,0.08233643,0.4743538,0.126338,0.05679417,0.2633743,0.6357117,0.04062939,0.07472229,0.9344807,3.385778,2.858402,0.09806633,1.337893,1.30462, ,5.315453,-1.767212,-15.6543,2.270409,-8.25885,-5.805847,23.28782,1.12859,-4.149109,-9.198273,23.06467,33.7958,9.612376,-16.68094,19.56731,6.990634, ,-0.02722168,-1.180115,-15.99609,-26.76358,-6.459442,0.5163025,-7.150269,-2.507233,2.408466,-142.5823,5.047519,-1.059631,-24.38007,-8.567627,5.473485,-6.729401, ,-0.9266968,-9.035492,-67.48102,9.955188,12.51378,5.910662,89.24988,-1.775299,-9.119324,-1.627655,10.84867,-1.40274,-13.10596,5.257928,-1.062775,1.859001,,,,,,,,,,,,,,,,,
5.210984,9.365654,72.84685,28.21991,14.19001,8.423135,92.86993,2.622691,10.2658,142.7544,24.06904,37.71297,28.13686,18.969,21.20084,9.472468, ,0.184402,0.06649685,0.1207275,0.5757771,1.758884,0.1051931,0.3633652,0.6366456,0.04153919,0.08720398,1.447506,3.885773,0.1573963,0.1469975,0.8133297,0.4810009, ,5.116561,-1.911499,-14.5813,2.302321,-7.627869,-5.937286,22.52409,0.4860097,-4.30368,-8.924774,21.24822,37.70814,10.10965,-15.72858,19.92068,5.518239, ,-0.01443481,-1.240204,-15.24356,-26.26801,-5.473694,0.5791824,-6.324127,-1.901947,2.596175,-142.4695,5.158773,0.5832407,-24.4957,-9.595764,7.105889,-7.575867, ,-0.9890747,-9.064209,-68.20435,9.624557,11.02549,5.919454,89.28415,-1.747437,-9.052429,-2.065277,11.15217,-0.08200073,-12.07355,6.11195,-0.8123779,1.071668,,,,,,,,,,,,,,,,,
5.005917,9.510527,72.88609,27.45216,14.55571,8.584808,92.40392,2.112947,10.3411,142.5968,22.14811,41.57313,27.30769,18.48598,21.7562,10.17339, ,0.2050676,0.1448727,0.03923798,0.7677441,0.3657017,0.1616735,0.4660187,0.5097444,0.07530403,0.1575623,1.920933,3.860153,0.8291664,0.4830208,0.5553532,0.7009201, ,4.905705,-2.014038,-13.62845,2.261842,-7.651825,-6.04834,21.64342,-0.2007446,-4.440155,-8.627533,19.21297,41.51861,11.11568,-14.77719,19.91316,4.19592, ,-0.08651733,-1.309753,-14.63785,-25.62427,-5.614319,0.5951358,-5.447388,-1.204071,2.812834,-142.2888,4.557263,2.26772,-23.52292,-9.783356,8.735813,-9.231995, ,-0.9977112,-9.17981,-68.72391,9.172132,11.4331,6.034719,89.23138,-1.722687,-9.01886,-2.5,10.89253,1.438708,-11.10657,6.751341,-0.3692322,0.5653144,,,,,,,,,,,,,,,,,
