Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_v,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,Hip_v,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z,,,,,,,,,,,RightForeArm_x,RightForeArm_y,RightForeArm_z,RightForeArm_Q
9.938419,6.118558,79.81999,5.295343,8.775249,9.872598,79.32798,10.42654,13.278,146.262,8.8455,50.98455,15.41784,3.614205,12.49158,9.358624, ,0.2059603,0.1208997,0.1457596,0.8299932,0.3040085,0.1240492,0.8945236,0.09704304,0.05335903,0.6252441,1.524147,1.288536,0.9299564,0.9389558,0.6164904,0.1182117, ,9.319307,-1.592773,-0.06625366,-0.4308472,0.4421156,-3.247406,-3.945679,-5.414032,-7.792419,-4.251892,-8.82547,50.95544,1.022308,-1.713531,12.09848,-6.217621, ,-2.672974,0.3209553,-8.46051,-5.131439,-2.065277,3.243125,11.76322,8.504084,5.71176,-146.235,0.527506,0.4734005,-14.14148,-1.82547,3.068168,-6.936462, ,1.984902,-5.903625,-79.44006,1.254858,8.509861,8.652051,78.10493,-3.107727,-9.51944,-0.08135986,-0.3208618,1.960088,-6.200836,2.634259,-0.3042603,-0.6242065,,,,,,,,,,,-0.4308472,-5.131439,1.254858,5.295343
10.04618,6.044652,79.93717,4.574775,8.478107,9.975804,78.48701,10.80117,13.18237,146.8915,10.87372,49.69707,14.64751,2.747177,12.00742,9.890679, ,0.1077604,0.07390642,0.1171799,0.7205687,0.297142,0.1032066,0.8409729,0.3746271,0.09563541,0.6295013,2.028215,1.287479,0.7703295,0.8670282,0.4841604,0.5320559, ,9.375963,-1.671143,0.9844614,-0.2442932,1.210895,-3.214539,-5.806,-4.638947,-7.750275,-4.048126,-10.77533,49.61954,0.2861429,-0.9651794,11.54043,-6.661713, ,-2.807343,0.4042915,-7.880524,-4.464844,-2.100922,3.378097,11.45562,9.403778,5.799204,-146.877,-1.145691,2.966741,-13.57846,-1.328125,3.311947,-7.23822, ,2.054726,-5.801147,-79.67545,0.9766281,8.102376,8.727187,77.01669,-3.013733,-9.363922,0.1913984,-0.8062439,2.511923,-5.532776,2.213992,-0.08782959,-0.7164612,,,,,,,,,,,-0.2442932,-4.464844,0.9766281,4.574775
10.0514,6.048018,80.01237,3.298727,8.429363,10.1108,77.00607,9.533732,14.839,148.0928,15.09507,46.80947,13.7678,1.790948,11.25133,11.08802, ,0.005225182,0.00336647,0.07519531,1.276048,0.0487442,0.1349936,1.480942,1.267438,1.65663,1.201279,4.221358,2.887604,0.8797073,0.9562287,0.7560921,1.197337, ,9.291933,-1.782074,2.881658,-0.2529297,3.266982,-3.206451,-9.426361,-3.844574,-7.424438,-3.678406,-14.43222,46.3255,-1.264038,0.5157664,10.59189,-7.726288, ,-3.054626,0.5259341,-6.335419,-3.256714,-2.080505,3.546093,11.19084,8.618067,8.82672,-148.093,-4.30838,7.642365,-12.89328,-0.3168335,3.815228,-7.853363, ,2.087653,-5.763947,-79.91949,0.467887,7.429281,8.813186,74.89681,-1.688873,-9.949097,0.5457829,-0.6428833,3.316231,-4.530334,1.684394,0.2338883,-0.8667297,,,,,,,,,,,-0.2529297,-3.256714,0.467887,3.298727
9.881166,6.09188,79.88678,2.063849,8.924069,10.19563,75.75008,13.731,13.4098,149.1902,18.66197,43.32973,13.38163,2.640834,10.6103,12.09183, ,0.1702385,0.04386187,0.1255875,1.234878,0.4947062,0.08482933,1.255981,4.197267,1.429193,1.097443,3.566893,3.479736,0.3861694,0.8498857,0.6410341,1.00381, ,9.069143,-1.795593,4.449417,-0.2798157,5.035586,-3.179688,-12.8418,-2.462524,-8.263641,-3.477386,-17.38361,42.09423,-2.251648,2.073012,10.00341,-9.07193, ,-3.223328,0.7008951,-4.496643,-2.041382,-1.850983,3.683243,11.43456,13.33617,6.226668,-149.193,-6.871582,11.37064,-12.32864,0.7046536,3.554799,-7.862427, ,2.002091,-5.790192,-79.85278,-0.1147766,7.053227,8.860827,72.78144,-2.468445,-9.007874,0.5829247,0.483167,3.701902,-4.465332,1.48971,0.3671348,-0.9947815,,,,,,,,,,,-0.2798157,-2.041382,-0.1147766,2.063849
9.599097,6.158358,79.73316,0.9253425,9.286678,10.2522,74.68777,15.47385,13.95763,150.2512,20.9943,39.02731,12.84954,4.530235,10.24952,13.25749, ,0.2820692,0.06647825,0.1536179,1.138506,0.3626089,0.05657196,1.062317,1.742853,0.5478296,1.061005,2.332335,4.302425,0.532095,1.889401,0.360775,1.16566, ,8.78952,-1.752686,5.742389,-0.1216736,5.963303,-3.184448,-15.90894,-1.62616,-9.018616,-3.544098,-19.62097,37.12078,-2.181274,3.683439,9.837473,-10.59824, ,-3.256927,0.9075921,-2.76712,-0.7190247,-1.396179,3.870319,12.37837,15.23581,6.541564,-150.2492,-7.62027,13.01359,-11.7149,2.195692,2.8713,-7.821991, ,1.840895,-5.847717,-79.6593,-0.5688477,6.912025,8.839773,70.58881,-2.398895,-8.958435,0.4102865,1.300592,3.839879,-4.599518,1.534381,0.5862051,-0.9961853,,,,,,,,,,,-0.1216736,-0.7190247,-0.5688477,0.9253425
9.420876,6.162299,79.70766,0.7380708,9.375354,10.28829,74.20879,16.39763,14.11966,150.7954,21.52264,36.1852,12.58491,5.724636,10.21391,14.03119, ,0.1782217,0.003940582,0.02549744,0.1872717,0.0886755,0.03609562,0.4789734,0.9237823,0.1620293,0.5441742,0.5283375,2.84211,0.2646332,1.1944,0.03561783,0.7737064, ,8.63559,-1.752899,6.311077,-0.006713867,6.171981,-3.203796,-17.27267,-1.450653,-9.266174,-3.695313,-20.29831,34.15306,-1.830078,4.492119,9.932465,-11.4108, ,-3.208893,1.043308,-2.035675,-0.008453369,-1.129028,4.001229,13.11286,16.1782,6.678149,-150.7896,-7.304321,12.74718,-11.43253,3.245485,2.320785,-8.032257, ,1.750258,-5.831268,-79.58954,-0.7378235,6.909395,8.81249,69.44152,-2.472046,-8.879974,0.3035335,1.631683,3.451664,-4.762177,1.570508,0.7849742,-0.934906,,,,,,,,,,,-0.006713867,-0.008453369,-0.7378235,0.7380708
9.241176,6.141296,79.71495,1.136414,9.44596,10.33223,73.76305,17.36173,14.1605,151.3302,21.57988,32.8889,12.67266,7.081547,10.28014,14.74572, ,0.1796999,0.02100277,0.007286072,0.3983427,0.07060623,0.04393673,0.4457474,0.964098,0.04084301,0.53479,0.05724525,3.296295,0.08774948,1.356912,0.06623459,0.7145271, ,8.491883,-1.753784,6.843659,0.08385178,6.275842,-3.222748,-18.50797,-1.513,-9.353821,-3.936371,-20.60831,30.89677,-1.465637,5.359678,10.10968,-12.2287, ,-3.129425,1.205361,-1.429871,0.6907951,-0.8418274,4.147717,14.0049,17.13155,6.782062,-151.3191,-6.503265,11.86721,-11.45425,4.386533,1.697743,-8.124664, ,1.658091,-5.779572,-79.54431,-0.8985291,6.966986,8.784937,68.26437,-2.628723,-8.781586,0.1817762,1.921842,2.838241,-5.084686,1.701836,0.9411461,-0.8334656,,,,,,,,,,,0.08385178,0.6907951,-0.8985291,1.136414
8.990719,6.048018,79.77825,2.257998,9.624615,10.50801,72.92015,19.32376,14.13433,152.2904,20.80049,25.38772,13.633,9.972584,10.69924,16.30195, ,0.2504568,0.09327793,0.06330109,1.121585,0.1786547,0.1757803,0.8428955,1.96203,0.02617931,0.9602051,0.7793903,7.501183,0.9603472,2.891037,0.4190979,1.556232, ,8.325715,-1.745361,7.855212,0.08756272,6.350304,-3.243561,-20.61267,-2.168365,-9.305939,-4.615662,-20.31284,23.74071,-1.194672,7.281927,10.63611,-13.86105, ,-2.919067,1.549803,-0.5011292,1.917718,-0.2101135,4.429678,16.14086,19.01303,6.914625,-152.2649,-4.331268,9.25259,-12.21841,6.605145,0.443716,-8.53186, ,1.536901,-5.603546,-79.48804,-1.187927,7.221445,8.83879,65.79529,-3.093445,-8.688385,-0.0642395,2.227644,1.425878,-5.813446,2.164993,1.116618,-0.4695129,,,,,,,,,,,0.08756272,1.917718,-1.187927,2.257998
8.841248,5.986335,79.87377,3.076994,10.03064,10.70817,72.15871,21.12511,14.40151,153.056,19.95568,17.73118,14.23782,12.3882,11.49269,17.75345, ,0.1494713,0.06168318,0.09552002,0.8189957,0.4060297,0.20016,0.7614441,1.80135,0.2671824,0.7656555,0.8448162,7.656542,0.6048145,2.415613,0.7934475,1.451502, ,8.288803,-1.654999,8.78982,-0.204895,6.629045,-3.209564,-22.33771,-2.88208,-9.61734,-5.240112,-19.67929,16.54254,-1.214905,9.165932,11.4276,-15.44998, ,-2.61676,1.908925,0.2912978,2.737472,0.4048012,4.761424,18.4056,20.70775,7.071306,-153.0125,-2.83548,6.455019,-12.62564,8.114631,-0.367981,-8.785522, ,1.444501,-5.455261,-79.44644,-1.395599,7.54473,8.910125,63.28708,-3.629242,-8.695892,-0.3222961,2.299289,0.44913,-6.348633,2.697627,1.130746,0.1028423,,,,,,,,,,,-0.204895,2.737472,-1.395599,3.076994
8.896195,5.909849,79.88846,3.572158,10.46009,10.87963,71.46375,22.69083,14.86489,153.7156,19.36827,10.45672,13.63778,13.97572,12.52513,18.77587, ,0.05494785,0.07648563,0.01468658,0.4951644,0.4294462,0.1714535,0.6949539,1.56572,0.4633837,0.6595459,0.5874023,7.274458,0.6000395,1.587524,1.032441,1.022411, ,8.430665,-1.456329,9.687764,-0.6103821,6.97534,-3.107208,-23.72366,-3.379425,-10.27856,-5.641724,-19.23804,9.792978,-1.4263,10.82102,12.44097,-16.6236, ,-2.355469,2.093409,1.030508,3.156052,0.8355829,5.0708,20.42389,22.18509,7.229824,-153.6532,-1.982391,3.583306,-11.61597,8.650376,-0.1708374,-8.829285, ,1.42761,-5.358521,-79.30386,-1.575409,7.805867,8.978203,60.91572,-4.127655,-8.642609,-0.6003723,1.457767,1.160793,-6.87085,2.897388,1.424161,0.6286901,,,,,,,,,,,-0.6103821,3.156052,-1.575409,3.572158
8.995859,5.88901,79.86192,3.752769,10.58841,10.9079,71.18275,23.38418,15.05081,154.0371,19.22662,7.70865,13.42915,14.69234,13.14214,19.09826, ,0.09966373,0.02083874,0.02653503,0.1806107,0.1283188,0.0282774,0.2810059,0.6933517,0.1859179,0.3215485,0.1416512,2.748069,0.2086258,0.7166224,0.617013,0.3223991, ,8.553869,-1.406586,10.16964,-0.8027954,7.091033,-3.028656,-24.33054,-3.649597,-10.56146,-5.801605,-19.13855,6.864172,-0.9303589,11.58861,13.04818,-17.10968, ,-2.27005,2.176822,1.287659,3.269436,0.929404,5.127868,21.40448,22.83532,7.269108,-153.9651,-1.837616,2.796714,-11.26248,8.853644,-0.04455566,-8.606934, ,1.457411,-5.315399,-79.19626,-1.681427,7.871228,9.00844,59.79839,-4.33432,-8.610382,-0.741394,0.6710839,2.295775,-7.175781,2.968988,1.566621,0.92014,,,,,,,,,,,-0.8027954,3.269436,-1.681427,3.752769
9.115774,5.908391,79.74806,3.956665,10.64113,10.90043,70.95109,24.01595,15.19531,154.3259,19.14198,6.139383,13.29548,15.42604,13.78381,19.24637, ,0.119915,0.01938105,0.1138611,0.2038956,0.05272198,0.007475853,0.2316589,0.6317635,0.1445026,0.2887726,0.08464241,1.569267,0.1336756,0.7336931,0.6416683,0.1481037, ,8.677847,-1.378662,10.58162,-0.9668274,7.166616,-2.990479,-24.83319,-3.941315,-10.78696,-5.971527,-19.04938,4.245415,-0.3621216,12.37502,13.68031,-17.42944, ,-2.251099,2.196982,1.531524,3.40137,0.9227673,5.092815,22.35006,23.42142,7.291097,-154.2458,-1.754486,2.512327,-10.92328,9.067285,0.03277782,-8.292969, ,1.493356,-5.335693,-79.00519,-1.804443,7.874982,9.03424,58.77373,-4.52417,-8.580841,-0.842041,-0.4659424,3.750419,-7.548065,2.963429,1.69385,1.279731,,,,,,,,,,,-0.9668274,3.40137,-1.804443,3.956665
9.278744,5.963137,79.41187,4.466713,10.58115,10.73602,70.73738,25.05302,15.36388,154.7251,19.82886,7.7414,13.71396,16.69746,15.11612,19.19637, ,0.1629696,0.05474567,0.3361893,0.5100489,0.05997849,0.164403,0.213707,1.037075,0.1685658,0.399231,0.6868782,1.602017,0.4184856,1.271427,1.332312,0.04999352, ,8.77955,-1.486755,11.20206,-1.235443,7.299952,-3.082275,-25.74496,-4.268066,-11.11249,-6.158844,-19.41547,0.5707484,0.4210379,13.91373,14.98751,-17.6618, ,-2.435944,2.051509,1.988149,3.786029,0.7449986,4.771441,23.79259,24.4073,7.305841,-154.6399,-3.364014,5.302714,-10.78668,9.195171,0.4316444,-7.55072, ,1.58332,-5.425323,-78.53174,-2.064941,7.676414,8.986673,57.22461,-4.805725,-8.46582,-0.879303,-1.74762,5.639741,-8.510773,2.657818,1.983305,2.349869,,,,,,,,,,,-1.235443,3.786029,-2.064941,4.466713
9.291149,5.923745,79.00594,4.997307,10.39538,10.51122,70.81226,25.90537,15.42507,154.7701,20.77706,10.49629,14.92165,17.53725,16.78539,18.49895, ,0.0124054,0.03939199,0.4059296,0.5305939,0.1857758,0.2248058,0.07487488,0.8523502,0.06119347,0.04490662,0.9482002,2.754894,1.207687,0.8397884,1.66927,0.6974277, ,8.651508,-1.597107,11.4441,-1.535797,7.507796,-3.17392,-26.78329,-4.014465,-11.30838,-6.085022,-20.15527,-0.2305908,0.3047943,15.14239,16.644,-17.07285, ,-2.774017,1.769948,2.180352,4.235001,0.637108,4.317522,24.20863,25.31717,7.334425,-154.6957,-4.999573,9.494506,-11.92068,8.907045,0.9074473,-6.556335, ,1.752073,-5.448029,-78.0636,-2.221588,7.208991,8.927514,56.46141,-4.817841,-8.29187,-0.7087097,-0.3406677,4.45512,-9.018066,2.077476,2.121386,4.002252,,,,,,,,,,,-1.535797,4.235001,-2.221588,4.997307
9.374852,5.789106,78.52369,5.509549,10.13542,10.51562,70.8111,26.17936,16.04035,154.6449,21.305,10.56321,15.05456,18.13262,19.10135,17.14274, ,0.08370304,0.1346393,0.482254,0.5122414,0.2599611,0.004398346,0.001152039,0.273983,0.615283,0.1251831,0.5279369,0.06691742,0.1329136,0.5953712,2.315962,1.356211, ,8.59682,-1.438995,11.28745,-1.868073,7.533636,-2.840729,-27.68958,-3.52063,-11.46429,-5.91391,-20.94565,1.433884,-0.3701477,15.94033,18.93472,-15.49774, ,-3.000366,1.736381,1.638254,4.697885,0.825778,4.222796,23.61604,25.71567,8.268812,-154.5802,-3.334778,9.385737,-12.56598,8.755286,1.244261,-5.065277, ,2.023559,-5.354034,-77.66205,-2.269318,6.789346,9.101036,56.25566,-4.371887,-8.493256,-0.5802917,-1.531708,4.754687,-8.258484,1.41406,2.419522,6.06182,,,,,,,,,,,-1.868073,4.697885,-2.269318,5.509549
9.457982,5.694877,78.30051,5.690475,10.02205,10.57849,70.74624,26.25221,16.64866,154.5721,21.7972,10.52821,14.83508,18.36906,20.56842,16.22314, ,0.08312988,0.09422874,0.2231827,0.1809268,0.1133699,0.06287003,0.06486511,0.072855,0.6083069,0.07279968,0.4922028,0.03500557,0.2194834,0.2364368,1.467066,0.9195938, ,8.624993,-1.359497,11.15657,-1.920258,7.425498,-2.597961,-27.84326,-3.232758,-11.69809,-5.805054,-21.48724,3.19956,-0.7783508,16.14983,20.38893,-14.23001, ,-3.067719,1.824109,1.194498,4.891294,0.9979291,4.317276,23.00209,25.84878,9.023271,-154.5117,-2.797699,8.921594,-12.60165,8.870271,1.245062,-4.132813, ,2.163593,-5.242828,-77.50403,-2.26886,6.726323,9.207131,56.44,-4.131104,-8.696899,-0.5308838,-1.92511,4.847821,-7.719757,1.111694,2.65958,7.165658,,,,,,,,,,,-1.920258,4.891294,-2.26886,5.690475
9.545397,5.62237,78.10939,5.765116,9.989228,10.61355,70.66451,28.31836,15.98361,154.5271,22.13174,10.51331,14.43498,18.60771,22.24452,15.40057, ,0.08741474,0.07250738,0.1911163,0.07464027,0.03281784,0.03506184,0.08172607,2.066151,0.6650467,0.04493713,0.3345451,0.01490021,0.4000998,0.2386532,1.6761,0.8225718, ,8.671955,-1.368439,11.02916,-1.856934,7.288001,-2.379547,-27.78845,-3.194763,-11.8205,-5.7836,-21.87463,5.328459,-1.291443,16.35869,22.04819,-12.73816, ,-3.116821,1.945665,0.7853963,5.006529,1.19014,4.465454,22.33194,27.90464,7.782618,-154.4712,-2.405487,8.031419,-12.41211,8.974413,1.265421,-3.139465, ,2.270683,-5.118195,-77.37122,-2.257233,6.808107,9.2407,56.75752,-4.556702,-8.312317,-0.4500427,-1.960999,4.60071,-7.131165,0.7374442,2.941903,8.444402,,,,,,,,,,,-1.856934,5.006529,-2.257233,5.765116
9.604076,5.587165,77.79392,5.56976,10.24876,10.67004,70.31392,29.35251,16.55745,154.7677,21.88358,11.47453,12.80656,19.20784,26.27945,14.71572, ,0.05867958,0.03520489,0.3154678,0.1953554,0.2595301,0.05649185,0.3505936,1.034147,0.5738392,0.2405701,0.2481594,0.9612198,1.628424,0.6001282,4.034929,0.6848478, ,8.709668,-1.548157,10.71373,-1.499115,7.132978,-1.913116,-27.18723,-3.297638,-12.53827,-6.283966,-21.67859,9.462492,-1.67926,17.01075,25.9953,-9.097443, ,-3.146454,2.283134,0.2949059,4.928144,1.467113,4.88627,21.42525,28.94648,8.09955,-154.7164,-1.773682,5.4541,-10.76404,8.867128,1.865366,-0.9874878, ,2.323694,-4.890259,-77.14066,-2.185211,7.308613,9.212625,57.20558,-4.598694,-8.149902,-0.2294922,-2.111816,4.013724,-6.586792,-0.4901123,3.868777,11.61572,,,,,,,,,,,-1.499115,4.928144,-2.185211,5.56976
9.046146,6.036225,77.31274,4.902245,10.56061,10.36412,69.85759,29.89066,16.80872,154.7228,21.57383,15.84581,15.59112,18.92335,31.16873,17.18407, ,0.55793,0.44906,0.4811859,0.6675153,0.3118553,0.3059235,0.4563293,0.5381546,0.2512703,0.04492188,0.3097572,4.371286,2.784559,0.2844887,4.889282,2.468348, ,8.07843,-2.258911,10.32899,-1.103333,7.085618,-1.88385,-25.92252,-3.52475,-13.0126,-6.613678,-20.92307,11.43582,4.341476,17.10181,30.85313,-3.571838, ,-3.338318,2.296668,0.5114875,4.362712,1.393366,4.884924,21.28068,29.48605,8.274291,-154.6996,-5.147369,10.78655,-12.42776,7.251168,2.436114,2.418894, ,2.112082,-5.151123,-76.67926,-1.988007,7.797842,8.867721,57.48037,-4.534973,-7.742462,0.3426187,-0.5908813,3.439307,-8.862915,-2.747894,4.491096,16.56254,,,,,,,,,,,-1.103333,4.362712,-1.988007,4.902245
8.483095,6.512002,76.65076,3.934642,10.48449,10.28281,69.25465,30.3501,16.45181,154.2359,20.86479,16.15825,11.63439,17.37372,37.60638,25.49736, ,0.5630512,0.4757771,0.6619797,0.9676032,0.07612419,0.08130836,0.6029358,0.4594402,0.3569126,0.4868774,0.7090378,0.3124332,3.956728,1.549633,6.437656,8.313292, ,7.385813,-2.336334,9.149329,-0.8615112,6.682853,-2.16806,-23.75125,-3.726929,-12.87994,-6.498199,-19.92487,13.93068,5.822371,15.46928,37.47199,3.272753, ,-3.518188,1.999508,0.6033221,3.490717,1.057842,4.647676,21.48656,29.90301,8.142724,-154.2582,-5.735809,8.127173,-7.722717,4.535519,0.7946933,10.1723, ,2.033955,-5.781952,-76.13599,-1.625,8.075888,8.828134,57.87029,-4.826233,-7.231079,1.159819,-1.609344,2.510561,-6.883636,-5.922821,3.417126,23.47764,,,,,,,,,,,-0.8615112,3.490717,-1.625,3.934642
8.135691,6.580905,76.50686,3.415546,10.30725,10.25296,69.18346,30.49889,16.27404,153.9484,21.25942,17.88896,9.745735,16.4284,41.58256,31.02387, ,0.3474045,0.06890297,0.143898,0.5190957,0.1772442,0.02984428,0.07119751,0.1487885,0.1777744,0.2874603,0.3946342,1.730717,1.888653,0.9453163,3.976173,5.526508, ,6.993277,-2.252289,8.585067,-1.037811,6.261953,-2.461609,-22.53329,-3.60495,-12.74347,-6.319641,-20.08517,16.08561,5.022616,14.01887,41.5084,4.807809, ,-3.488068,1.868369,0.1202909,2.95687,0.835279,4.596893,21.23078,30.0579,8.053254,-153.9891,-6.64209,7.929206,-7.104462,3.213515,-0.9265137,14.83329, ,2.063932,-5.931946,-76.08798,-1.386047,8.194316,8.732949,58.55318,-4.877472,-7.137146,1.509837,-1.337708,1.364277,-4.721771,-7.578369,2.039206,27.53982,,,,,,,,,,,-1.037811,2.95687,-1.386047,3.415546
7.761711,6.680936,76.45454,2.943066,10.04774,10.37719,69.11833,30.5202,16.17665,153.7237,21.84689,19.75008,8.923805,15.5693,45.93113,34.88655, ,0.3739796,0.1000314,0.05232239,0.4724805,0.2595053,0.1242266,0.06512451,0.02131271,0.09738159,0.2247009,0.5874615,1.861118,0.8219299,0.859107,4.348568,3.862684, ,6.613949,-2.264526,8.156612,-1.371307,5.716665,-2.766754,-21.36023,-3.285919,-12.64362,-6.250305,-20.54092,18.33941,5.201998,12.47694,45.82047,6.757648, ,-3.358215,1.800584,-0.6512146,2.378475,0.5848409,4.685526,20.71113,30.11759,7.980451,-153.7792,-7.189392,7.399881,-6.741638,2.2938,-3.42981,18.6744, ,2.103837,-6.058533,-76.12854,-1.089172,8.274976,8.727253,59.31742,-4.754913,-7.162292,1.805414,-1.140625,0.2651022,-3.001495,-8.79834,-0.4145203,29.96815,,,,,,,,,,,-1.371307,2.378475,-1.089172,2.943066
6.826806,7.032272,76.41011,2.570845,9.447371,10.72675,69.20388,30.13283,16.22242,153.677,23.21968,23.49183,5.65514,13.9497,53.80201,40.54865, ,0.9349055,0.3513355,0.04442596,0.3722205,0.6003695,0.3495579,0.0855484,0.3873768,0.04576111,0.04678345,1.372791,3.741749,3.268665,1.619594,7.87088,5.662094, ,5.793992,-2.51474,7.231864,-2.25827,4.581254,-2.981232,-19.75858,-2.095306,-12.61743,-6.416504,-21.82504,22.78644,3.301323,9.288692,53.42562,10.29235, ,-2.870941,2.055742,-2.851898,1.132703,0.1283623,5.170576,19.07112,29.87912,7.867612,-153.7693,-7.260681,5.493104,-4.586761,2.42457,-7.544739,22.67567, ,2.051759,-6.283508,-76.25433,-0.4995117,8.268599,8.783777,60.9072,-3.950897,-7.452667,2.511466,-2.183533,-0.9263306,-0.3943787,-9.938507,-4.836853,34.41301,,,,,,,,,,,-2.25827,1.132703,-0.4995117,2.570845
6.011397,7.626416,75.9166,3.260537,8.995946,11.01005,69.55126,29.17234,16.1182,153.921,22.13505,24.35104,4.19577,12.20787,59.35982,40.91409, ,0.8154087,0.5941443,0.493515,0.6896923,0.4514246,0.2832975,0.3473816,0.9604855,0.1042156,0.2440186,1.084623,0.8592072,1.459371,1.741834,5.557816,0.3654442, ,5.139007,-2.698944,5.679854,-3.25769,3.774374,-3.118103,-18.59866,-0.4896851,-12.42166,-6.193817,-20.40631,23.95899,1.004753,5.415836,59.15908,15.49842, ,-2.433594,2.322461,-5.072937,-0.1247253,-0.2253418,5.442048,16.97569,29.07181,7.630611,-154.0426,-5.748505,4.462347,-3.947571,2.503185,-5.727203,20.50955, ,1.846882,-6.800354,-75.84332,-0.05023193,8.156825,8.906806,62.64574,-2.527374,-7.792236,3.150099,-5.475342,0.4929466,0.9723473,-10.53787,-5.236053,35.08282,,,,,,,,,,,-3.25769,-0.1247253,-0.05023193,3.260537
5.577487,8.193163,75.1228,4.32332,8.785778,10.96724,69.88201,27.7028,15.45903,154.2462,20.77028,24.39313,4.89809,11.20441,64.15994,37.76993, ,0.4339099,0.5667467,0.7937927,1.062783,0.2101679,0.04280186,0.3307495,1.469545,0.6591702,0.3252563,1.364777,0.04209709,0.7023206,1.003456,4.800121,3.144165, ,4.848451,-2.486115,3.449019,-4.075928,3.100979,-3.346008,-17.21106,0.828144,-11.77554,-5.647125,-18.47263,23.75629,-1.099457,1.216558,64.11746,16.83279, ,-2.171906,2.141818,-6.865875,-1.401886,-0.5506897,5.225411,15.08236,27.67354,7.325253,-154.3827,-5.918884,5.698284,-4.402832,1.737425,0.8097002,14.75554, ,1.610376,-7.555084,-74.99387,0.3917514,8.187983,8.896711,64.23476,-0.7995605,-7.659454,3.685343,-6.579834,0.9187189,1.886968,-10.98398,-1.881195,32.91588,,,,,,,,,,,-4.075928,-1.401886,0.3917514,4.32332
5.523317,8.416715,74.73676,4.82514,8.786314,10.7905,70.26615,26.83714,14.94756,154.3557,20.04928,24.24592,5.533089,11.0813,65.84872,34.70314, ,0.05417013,0.2235518,0.3860397,0.5018191,0.000535965,0.1767473,0.38414,0.8656559,0.5114698,0.1094666,0.7209969,0.1472149,0.6349988,0.1231155,1.688782,3.066784, ,4.851964,-2.307007,2.245375,-4.342224,2.675677,-3.454193,-16.44739,1.441397,-11.28384,-5.406586,-17.66443,23.64592,-1.885681,-0.5805359,65.73028,16.21345, ,-2.116486,1.91437,-7.721558,-2.031616,-0.7536621,5.01314,14.20967,26.79776,7.139557,-154.4966,-5.16864,5.521319,-4.734283,1.060168,4.122104,12.05249, ,1.491156,-7.904297,-74.51749,0.6320237,8.318294,8.763813,65.20801,-0.09527588,-7.488708,3.921778,-7.235931,1.106074,2.235812,-11.02078,-0.1036987,30.15583,,,,,,,,,,,-4.342224,-2.031616,0.6320237,4.82514
6.093679,8.612414,74.40497,5.261524,8.87106,10.60675,70.83228,25.8898,14.3691,154.3666,19.27809,24.21272,6.15187,11.15526,67.03266,31.6253, ,0.5703621,0.1956997,0.3317947,0.4363842,0.08474636,0.1837444,0.5661316,0.9473438,0.5784578,0.01087952,0.7711906,0.03319359,0.6187806,0.07396126,1.183937,3.077841, ,5.387933,-2.144165,1.042393,-4.476715,2.179658,-3.559143,-15.64752,2.081459,-10.71191,-5.255615,-16.96393,23.62065,-2.52359,-2.145111,66.78836,14.99046, ,-2.398407,1.674136,-8.570435,-2.651031,-1.003052,4.808815,13.35925,25.81158,6.933304,-154.51,-4.949097,5.449805,-5.034485,0.2151539,6.714602,9.890921, ,1.426546,-8.203735,-74.05261,0.897195,8.522023,8.614736,66.34054,0.3840078,-7.314148,4.081891,-7.044678,0.5657037,2.591514,-10.94968,1.036889,27.48591,,,,,,,,,,,-4.476715,-2.651031,0.897195,5.261524
