Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_v,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,Hip_v,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z,,,,,,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,,,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,,,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,,,,,,,,,,,,,,,,,,,,,,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v,,,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v,,,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v,,,,,,,,,,,,,,,,,,,,,,,,,,
2.996049,10.0935,74.39708,29.06257,19.55384,9.126941,85.92503,16.38508,19.22462,145.1656,21.96193,12.40591,19.03678,21.94216,11.7129,8.410942, ,0.04949331,0.08569241,0.07892609,0.3817806,0.1073437,0.1571608,0.1105804,0.03327942,0.02984238,0.6895294,1.532084,1.258524,0.8332939,0.7583904,4.655924,1.047986, ,2.792987,-2.921936,-16.98303,8.442418,1.681266,-4.367645,16.7957,16.30848,10.26188,-8.344208,19.41376,12.39645,-15.75876,-20.8053,10.34014,5.17282, ,0.3561602,-1.716766,-24.13254,-26.38477,-4.00177,-0.1428223,-4.382385,-0.0484314,3.962466,-145.1201,-9.082153,-0.07376099,-10.48392,5.354208,-5.473694,-1.056061, ,-1.015808,-9.465302,-65.5412,7.180186,19.01194,8.020209,83.84547,1.580653,-15.44009,0.6953049,-6.698822,0.4731174,4.101381,-5.61557,-1.297333,6.502481,,,,,,0.08569241,0.07892609,0.3817806,0.1073437,0.1571608,0.1105804,0.03327942,0.02984238,,,0.094967949,0.113032869,0.390267044,0.080315916,0.140210809,0.187002392,0.106049633,0.119096316,,,0.096735576,0.131949762,0.44328438,0.061970219,0.122552353,0.192883302,0.133556362,0.15018546,0,,,,,,,,,,,,,,,,,,,,,1.532084,1.258524,0.8332939,0.7583904,4.655924,1.047986,,,1.198651389,1.0814451,0.730710839,0.731848,3.952073822,0.999250378,,,1.02180944,0.9346897,0.634679482,0.722259632,3.658617584,0.97260744,,,,,,,,,,,,,,,,,,,,,,,,,,
2.861616,10.11568,74.53448,28.24366,19.46144,9.355441,85.75298,16.48124,19.36401,144.5821,23.03059,13.89871,19.45421,21.75493,10.08324,9.968654, ,0.134433,0.02218246,0.1374054,0.8189125,0.09240341,0.2285004,0.1720505,0.09615707,0.1393909,0.5835114,1.068661,1.492798,0.4174271,0.1872311,1.629659,1.557712, ,2.596217,-2.784515,-17.315,8.326611,1.920532,-4.250854,16.47023,16.39453,10.33334,-8.568115,21.03309,13.89137,-15.33722,-20.37814,7.405056,7.435576, ,0.443182,-1.603058,-23.85159,-25.63916,-4.036102,-0.1725159,-4.51828,-0.7331543,3.602567,-144.5294,-8.529846,-0.01123047,-12.04691,6.713834,-6.716187,-2.758575, ,-1.109436,-9.554291,-65.67972,6.884002,18.87852,8.340509,83.7088,1.426012,-15.67822,0.6738023,-5.922974,0.4520289,2.899095,-5.08429,-1.844604,5.868704,,,,,,0.02218246,0.1374054,0.8189125,0.09240341,0.2285004,0.1720505,0.09615707,0.1393909,,,0.0576512,0.106032478,0.550752856,0.070706478,0.135484927,0.135087755,0.118512683,0.128597451,,,0.075786633,0.115884703,0.56729388,0.067927172,0.115749566,0.154476929,0.180048374,0.164335541,0,,,,,,,,,,,,,,,,,,,,,1.068661,1.492798,0.4174271,0.1872311,1.629659,1.557712,,,0.996704067,1.1526278,0.492082,0.477257211,2.398771722,0.904091956,,,0.921874964,1.109393588,0.500696456,0.623780444,2.627861252,1.191623136,,,,,,,,,,,,,,,,,,,,,,,,,,
2.832472,10.09125,74.61929,27.68804,19.43427,9.414386,85.69933,16.3801,19.49221,144.3598,23.4249,14.70975,19.53006,21.57149,10.24027,10.12822, ,0.02914357,0.02443409,0.08480835,0.5556145,0.0271759,0.0589447,0.05365753,0.1011429,0.1281986,0.22229,0.39431,0.8110409,0.07585335,0.1834373,0.1570234,0.1595688, ,2.529845,-2.671478,-17.42435,8.231716,1.999006,-4.191284,16.32817,16.2873,10.44395,-8.606323,21.77195,14.70529,-14.86163,-20.33957,6.955487,7.97352, ,0.5186,-1.576569,-23.55789,-25.1391,-3.951843,-0.1829224,-4.430817,-0.963623,3.37681,-144.2996,-8.042297,-0.1200562,-12.81277,6.375247,-7.379791,-2.652344, ,-1.152252,-9.567169,-65.86002,6.681539,18.85887,8.436519,83.69837,1.32609,-15.82794,0.5907983,-5.204376,0.3288894,1.99615,-4.730713,-1.96463,5.478447,,,,,,0.02443409,0.08480835,0.5556145,0.0271759,0.0589447,0.05365753,0.1011429,0.1281986,,,0.041289016,0.104736331,0.688753589,0.04607328,0.106312979,0.092428418,0.159042162,0.15007992,,,0.064282728,0.109056397,0.731085872,0.088486786,0.108260247,0.132541808,0.241529894,0.19126265,0,,,,,,,,,,,,,,,,,,,,,0.39431,0.8110409,0.07585335,0.1834373,0.1570234,0.1595688,,,0.7185507,1.126879944,0.256305283,0.376704322,1.173270511,0.900535667,,,0.807826788,1.297768724,0.443344622,0.606074964,1.930479759,1.36023506,,,,,,,,,,,,,,,,,,,,,,,,,,
2.883144,10.0585,74.7048,27.07559,19.42775,9.421291,85.70455,16.09265,19.70395,144.201,23.8136,15.53638,19.42528,21.22099,10.37054,9.970147, ,0.05067205,0.03274822,0.08550262,0.6124516,0.006515503,0.006905556,0.005226135,0.287447,0.2117386,0.1588287,0.3886986,0.8266354,0.1047802,0.3504982,0.1302757,0.1580753, ,2.545669,-2.539795,-17.43808,8.126448,2.051339,-4.1315,16.21755,15.98502,10.59236,-8.6474,22.53858,15.53018,-14.06113,-20.31616,7.039674,8.113729, ,0.6093266,-1.580414,-23.15039,-24.58307,-3.811005,-0.1728821,-4.129425,-1.229553,3.241142,-144.1314,-7.378113,-0.4269714,-13.51379,5.262029,-7.482544,-2.437744, ,-1.195129,-9.56955,-66.13123,6.471869,18.87595,8.47346,83.7807,1.239459,-16.02408,0.4815483,-4.231323,0.06792212,0.8348711,-4.28891,-1.974579,5.091998,,,,,,0.03274822,0.08550262,0.6124516,0.006515503,0.006905556,0.005226135,0.287447,0.2117386,,,0.049110951,0.107139591,0.855556367,0.057964322,0.076713255,0.091306896,0.309475819,0.230591867,,,0.055502669,0.10519043,0.900757844,0.117250899,0.100405022,0.121047664,0.306754202,0.218483722,0,,,,,,,,,,,,,,,,,,,,,0.3886986,0.8266354,0.1047802,0.3504982,0.1302757,0.1580753,,,0.601076389,1.277182,0.183881356,0.519852922,0.695056943,1.560907056,,,0.695966872,1.507155344,0.477124676,0.618492932,1.460664995,1.560087216,,,,,,,,,,,,,,,,,,,,,,,,,,
3.249957,9.955752,74.86826,25.78816,19.3998,9.269281,85.9103,15.76519,19.93797,144.1251,24.65082,17.34779,19.2238,20.21482,12.28311,6.823593, ,0.3668125,0.1027451,0.1634598,1.28743,0.02795029,0.15201,0.2057495,0.3274632,0.2340221,0.07585144,0.8372231,1.811406,0.201479,1.006178,1.912571,3.146554, ,2.845096,-2.335022,-16.9082,7.838766,2.148334,-4.026489,16.07803,15.62252,10.23842,-8.72464,24.01679,17.29336,-11.70547,-20.03036,10.68662,5.744275, ,0.8148931,-1.637299,-22.10986,-23.41711,-3.433228,-0.09579468,-2.980621,-1.585358,3.128847,-144.0397,-5.668365,-1.337982,-14.95346,1.210861,-5.977325,-1.812012, ,-1.322815,-9.506256,-66.98096,6.093535,18.91207,8.353698,84.21895,1.210886,-16.56717,0.29432,-2.007782,-0.5919189,-1.947784,-2.679474,-1.727264,3.118945,,,,,,0.1027451,0.1634598,1.28743,0.02795029,0.15201,0.2057495,0.3274632,0.2340221,,,0.063243669,0.112097001,1.1372413,0.134440097,0.08855143,0.123888644,0.445907089,0.291427178,,,0.049600915,0.10845337,1.065144776,0.153370891,0.095607467,0.123386225,0.361353586,0.238468466,0,,,,,,,,,,,,,,,,,,,,,0.8372231,1.811406,0.201479,1.006178,1.912571,3.146554,,,0.590017556,1.737691411,0.359471483,0.7710524,0.96693222,2.344704678,,,0.581677452,1.753593572,0.651666006,0.645555216,1.201500174,1.793601524,,,,,,,,,,,,,,,,,,,,,,,,,,
3.676907,9.888539,74.94206,24.43051,19.10032,9.249989,86.02552,14.79561,20.51425,144.3152,25.36268,19.62483,19.5923,19.15409,12.37895,12.22757, ,0.42695,0.06721306,0.07380676,1.357651,0.2994766,0.01929283,0.1152191,0.9695721,0.5762787,0.1900482,0.7118645,2.27704,0.3684998,1.06072,0.09583759,5.40398, ,3.111346,-2.345001,-15.56656,7.393403,2.364471,-4.004028,15.85469,14.61389,10.36671,-8.735382,25.0882,19.51843,-7.897278,-18.84052,12.22633,10.32219, ,1.19456,-1.490784,-21.22684,-22.20996,-3.061584,0.2048425,-1.770721,-1.89679,3.619251,-144.2205,-3.743683,-1.987305,-16.95206,-3.478424,0.6949975,-2.748566, ,-1.521729,-9.460632,-67.94702,5.785819,18.64501,8.330469,84.57247,1.111784,-17.03055,0.167709,0.03395734,-0.9541321,-4.844025,0.07021212,-1.740295,5.718093,,,,,,0.06721306,0.07380676,1.357651,0.2994766,0.01929283,0.1152191,0.9695721,0.5762787,,,0.057344765,0.102491588,1.337636289,0.240568365,0.094237236,0.141767704,0.542520856,0.327228756,,,0.045594986,0.127604369,1.187795324,0.196310343,0.085143254,0.140277403,0.412510659,0.252542261,0,,,,,,,,,,,,,,,,,,,,,0.7118645,2.27704,0.3684998,1.06072,0.09583759,5.40398,,,0.533297022,2.175603711,0.736708178,0.859587022,1.155295941,2.642097922,,,0.517528024,2.13709564,1.083048376,0.70382842,1.117790274,1.87032134,,,,,,,,,,,,,,,,,,,,,,,,,,
4.113426,9.851938,75.05713,22.55345,18.61337,9.47958,85.82232,14.38002,20.2977,144.7209,25.56574,22.81144,21.20069,18.23903,14.73438,12.60657, ,0.4365194,0.03660107,0.1150665,1.877062,0.4869499,0.2295914,0.2032013,0.4155931,0.2165451,0.4057617,0.2030525,3.186613,1.608393,0.9150639,2.355427,0.3790007, ,3.394934,-2.503571,-13.9534,6.436102,2.823168,-4.332764,15.70866,14.32088,10.00127,-8.68692,25.40479,22.6172,-2.45047,-17.44537,13.39469,9.971231, ,1.546182,-1.251221,-20.79428,-20.65594,-2.825897,0.1570011,-0.5748901,-0.7675171,3.325304,-144.6049,-1.011719,-2.962952,-19.18167,-5.372284,5.970429,-4.581879, ,-1.688843,-9.419708,-68.82455,5.374764,18.11397,8.426172,84.56763,0.9655027,-17.08362,-0.1452942,2.486624,-1.310242,-8.331299,1.424593,-0.9429626,5.832182,,,,,,0.03660107,0.1150665,1.877062,0.4869499,0.2295914,0.2032013,0.4155931,0.2165451,,,0.04002932,0.106634344,1.403037989,0.302641966,0.102771456,0.154962322,0.456225822,0.259210162,,,0.043958404,0.154867856,1.276995296,0.227392191,0.08995187,0.181624452,0.401530468,0.226648099,0,,,,,,,,,,,,,,,,,,,,,0.2030525,3.186613,1.608393,0.9150639,2.355427,0.3790007,,,0.373576056,2.450705667,1.381545067,0.7675079,1.476458909,1.796827167,,,0.590822916,2.679557788,1.608643158,0.742556868,1.255787926,1.5776648,,,,,,,,,,,,,,,,,,,,,,,,,,
4.240498,9.848915,75.11558,21.52911,18.383,9.499728,85.71519,14.17961,20.40105,144.7403,25.76057,24.73808,23.00104,17.87789,16.17826,12.96433, ,0.1270719,0.003023148,0.05844879,1.024338,0.2303696,0.02014828,0.1071243,0.2004118,0.1033497,0.01931763,0.1948299,1.92664,1.80035,0.3611412,1.443879,0.3577566, ,3.433574,-2.613647,-13.10251,5.869948,3.117509,-4.490997,15.55222,14.13808,9.943974,-8.804382,25.41639,24.47492,0.9541125,-16.74731,14.26479,10.09615, ,1.688112,-1.338135,-20.4118,-19.80429,-2.703033,0.111791,0.03972399,-0.3657227,3.448096,-144.6042,0.6001157,-3.562592,-20.54138,-6.231384,7.511865,-5.084473, ,-1.779053,-9.371643,-69.32098,5.190495,17.84447,8.36817,84.56816,0.9800372,-17.20462,-0.3650513,4.326842,-1.801819,-10.53555,2.118306,-0.7954712,5.929484,,,,,,0.003023148,0.05844879,1.024338,0.2303696,0.02014828,0.1071243,0.2004118,0.1033497,,,0.024171618,0.160820003,1.288104311,0.273094389,0.068564529,0.169068233,0.3480728,0.178695469,,,0.045892227,0.191161802,1.333330288,0.242652279,0.102355014,0.255370777,0.367133076,0.199173126,0,,,,,,,,,,,,,,,,,,,,,0.1948299,1.92664,1.80035,0.3611412,1.443879,0.3577566,,,0.368040933,2.789510556,2.299559311,0.654710044,1.429526177,1.049646733,,,0.843674328,3.280379616,2.166877904,0.74714408,1.285407467,1.361165124,,,,,,,,,,,,,,,,,,,,,,,,,,111111
4.402987,9.841672,75.30212,20.58436,18.20772,9.505005,85.58057,13.98779,20.49103,144.7715,25.65815,27.01583,26.07059,17.56541,17.4081,12.59992, ,0.1624885,0.007243156,0.1865387,0.9447479,0.1752853,0.00527668,0.1346207,0.1918221,0.08997726,0.03125,0.1024151,2.277746,3.069548,0.312479,1.229845,0.3644152, ,3.537238,-2.711365,-12.21252,5.427766,3.37221,-4.624725,15.3134,13.95397,9.877421,-8.819916,24.96252,26.77866,4.984496,-16.19238,15.27556,9.278979, ,1.792525,-1.44873,-19.94937,-18.97495,-2.546967,0.1282056,0.6529568,0.09432019,3.557225,-144.6132,2.215254,-3.556213,-22.68262,-6.644348,8.23398,-6.132416, ,-1.859711,-9.316193,-69.97592,5.062575,17.63977,8.300119,84.54681,0.9813681,-17.31812,-0.644043,6.068861,-1.878967,-12.9841,2.793396,-0.7768555,5.459642,,,,,,0.007243156,0.1865387,0.9447479,0.1752853,0.00527668,0.1346207,0.1918221,0.08997726,,,0.031054606,0.250345864,1.254949633,0.217144644,0.076019718,0.263480311,0.270927867,0.114940642,,,0.048667763,0.239403075,1.3796397,0.251263652,0.124905556,0.348811624,0.322231725,0.175503768,0,,,,,,,,,,,,,,,,,,,,,0.1024151,2.277746,3.069548,0.312479,1.229845,0.3644152,,,0.7819854,3.709169222,3.090884111,0.670615111,1.394066,0.630978067,,,1.156965148,3.86592684,2.714361024,0.7426818,1.220439575,1.148858452,,,,,,,,,,,,,,,,,,,,,,,,,,
4.655185,9.788098,75.89713,19.06571,18.06492,9.572612,85.1712,13.64077,20.59992,144.7458,24.25307,33.13575,31.64119,16.27225,18.67582,11.11718, ,0.2521987,0.05357361,0.5950165,1.518654,0.1427937,0.06760693,0.4093781,0.3470173,0.1088867,0.02566528,1.405079,6.119917,5.570602,1.293161,1.267717,1.482739, ,3.701328,-2.966431,-10.22812,5.150887,3.70146,-4.894318,14.70535,13.56267,9.702749,-8.566833,22.60645,33.0652,11.17899,-15.13461,16.7541,7.47187, ,1.928663,-1.528137,-18.83038,-17.55667,-2.027283,0.3385954,1.875223,1.216475,3.744012,-144.5486,4.596058,-2.286957,-27.02963,-5.545441,8.258851,-7.420349, ,-2.001556,-9.163574,-71.5726,4.664993,17.50367,8.207948,84.35761,0.9678783,-17.49225,-1.243347,8.530155,-0.8674622,-15.28262,3.132016,-0.1426697,3.127341,,,,,,0.05357361,0.5950165,1.518654,0.1427937,0.06760693,0.4093781,0.3470173,0.1088867,,,0.059382766,0.34200711,1.397544089,0.2095125,0.131173248,0.456815911,0.275508156,0.123463947,,,0.054312142,0.290802305,1.424160584,0.254753416,0.152985462,0.456652188,0.276417704,0.160643694,0,,,,,,,,,,,,,,,,,,,,,1.405079,6.119917,5.570602,1.293161,1.267717,1.482739,,,1.677417789,5.080046556,3.642738,0.822645489,1.137260244,0.854460578,,,1.526951584,4.38514024,3.114089232,0.740486404,1.083240624,0.967048016,,,,,,,,,,,,,,,,,,,,,,,,,,
4.485079,9.896066,76.16863,17.56845,17.86975,9.835857,84.43994,13.28834,20.72343,144.7641,20.92532,40.4053,29.38218,15.39782,19.75426,11.64274, ,0.1701064,0.1079674,0.2714996,1.497257,0.1951694,0.2632456,0.7312546,0.3524332,0.1235161,0.01820374,3.327753,7.269558,2.259016,0.8744307,1.07844,0.5255651, ,3.551921,-3.079803,-8.559326,5.38426,3.971813,-5.049255,13.77307,13.02398,9.360708,-7.80069,18.78161,40.35295,13.08685,-14.16809,17.2002,5.035997, ,1.777285,-1.546875,-17.98093,-16.10291,-1.415436,0.4555984,3.276259,2.578298,3.965447,-144.5462,4.924059,-2.099396,-24.11337,-4.467224,9.753462,-10.28058, ,-2.029724,-9.236511,-72.56125,3.850839,17.32015,8.411318,83.86221,0.9472337,-17.76151,-1.883606,8.710793,0.003830773,-13.9061,4.667118,0.01028018,1.735489,,,,,,0.1079674,0.2714996,1.497257,0.1951694,0.2632456,0.7312546,0.3524332,0.1235161,,,0.080167467,0.350980122,1.549269211,0.253959011,0.222928371,0.654306978,0.253270691,0.15114424,,,0.072650996,0.329865415,1.480108308,0.257507244,0.183153076,0.583042244,0.216882562,0.161229555,0,,,,,,,,,,,,,,,,,,,,,3.327753,7.269558,2.259016,0.8744307,1.07844,0.5255651,,,2.450542344,5.740607556,3.497174667,0.823714722,0.9011258,0.863975556,,,1.893043024,4.59616016,3.17844148,0.702903548,0.954587692,0.89308998,,,,,,,,,,,,,,,,,,,,,,,,,,
3.853018,10.03635,76.48712,15.45487,17.3838,10.2564,83.39561,13.13874,20.97761,144.6176,17.09896,46.74472,25.76682,14.60845,20.126,12.74695, ,0.632061,0.1402798,0.3184891,2.113587,0.4859524,0.4205456,1.044334,0.1495991,0.254179,0.1464691,3.826357,6.33942,3.615358,0.7893658,0.3717422,1.104211, ,3.011974,-3.139252,-7.577728,5.110684,4.681699,-5.217346,12.51984,12.53156,8.732425,-6.991821,14.74715,46.39765,15.99414,-13.36646,17.21354,3.194254, ,1.453092,-1.538361,-17.77667,-14.12811,-1.090637,0.4209025,4.98103,3.933768,4.265508,-144.3844,3.874844,-6.473602,-17.41687,-3.400513,10.5603,-12.2774, ,-1.876404,-9.367279,-73.19406,3.073147,16.6664,8.804178,83.04601,1.03432,-18.29092,-2.553589,8.284434,-2.906219,-13.15866,5.246751,0.8149974,0.9642195,,,,,,0.1402798,0.3184891,2.113587,0.4859524,0.4205456,1.044334,0.1495991,0.254179,,,0.083235226,0.346839056,1.619011556,0.304632822,0.274187826,0.770533967,0.183136101,0.183798478,,,0.095559705,0.365448912,1.49996746,0.257205731,0.194268832,0.6751223,0.17107728,0.180700153,0,,,,,,,,,,,,,,,,,,,,,3.826357,6.33942,3.615358,0.7893658,0.3717422,1.104211,,,2.642872,5.229839111,3.309695889,0.707385256,0.643951,0.944578022,,,2.061435364,4.35930692,3.093475496,0.655727624,0.75549906,1.008956444,,,,,,,,,,,,,,,,,,,,,,,,,,
3.468761,10.039,76.81789,14.21244,17.11646,10.49144,82.74265,13.17582,21.15125,144.4046,15.59263,49.4051,22.51076,14.29585,19.75995,12.08618, ,0.3842564,0.002655029,0.3307724,1.242422,0.2673454,0.2350368,0.6529541,0.03708172,0.1736412,0.213028,1.506335,2.660374,3.256056,0.3126078,0.3660488,0.6607695, ,2.699842,-3.152557,-7.245239,4.621023,5.260584,-5.260406,11.75592,12.36424,8.334465,-6.618256,12.9892,48.70764,15.39401,-12.9165,17.29879,2.228805, ,1.288388,-1.46991,-17.84976,-13.0238,-1.016479,0.4685932,5.885806,4.543126,4.41879,-144.1622,3.652918,-9.548615,-13.62247,-3.287872,9.663458,-11.83258, ,-1.726379,-9.378235,-73.59766,2.855323,16.21561,9.047035,82.48686,1.134099,-18.63409,-2.921173,8.263436,-4.973846,-11.31778,5.571462,0.6414607,0.8529025,,,,,,0.002655029,0.3307724,1.242422,0.2673454,0.2350368,0.6529541,0.03708172,0.1736412,,,0.091686047,0.372445844,1.550212,0.293375433,0.236511953,0.789282811,0.103686762,0.211065933,,,0.131890956,0.410126948,1.464331004,0.24487327,0.185806644,0.72796136,0.136739546,0.195716098,0,,,,,,,,,,,,,,,,,,,,,1.506335,2.660374,3.256056,0.3126078,0.3660488,0.6607695,,,2.204675111,3.866014778,2.943790222,0.527634111,0.533762211,1.099761289,,,2.029290604,3.80686784,2.832198072,0.635487352,0.644699016,1.077987932,,,,,,,,,,,,,,,,,,,,,,,,,,
3.093739,9.985541,77.18442,12.98011,16.90044,10.63332,82.11864,13.2492,21.3397,144.1433,14.35911,51.47561,20.17032,13.96471,19.23631,10.75302, ,0.3750229,0.05345917,0.3665237,1.232331,0.2160149,0.1418819,0.6240082,0.07338047,0.188448,0.2612762,1.233522,2.070511,2.340443,0.3311319,0.5236378,1.333161, ,2.430472,-3.131561,-6.941986,4.029842,5.869277,-5.216309,10.87817,12.22904,7.946312,-6.28418,11.57824,50.43242,14.81915,-12.34927,17.3609,1.262704, ,1.113439,-1.364136,-17.89853,-11.9538,-0.9450989,0.5740693,6.839482,5.091904,4.548783,-143.8919,3.769791,-12.07245,-11.34366,-3.545044,8.349509,-10.63867, ,-1.534058,-9.347351,-74.03677,2.680576,15.77911,9.225265,81.93863,1.225201,-18.98349,-3.284882,8.019879,-6.35376,-9.353394,5.884827,0.2372503,0.8168716,,,,,,0.05345917,0.3665237,1.232331,0.2160149,0.1418819,0.6240082,0.07338047,0.188448,,,0.134718163,0.4331275,1.455685633,0.240182664,0.157551108,0.762810544,0.063281274,0.227719633,,,0.181998415,0.44786254,1.381028588,0.227208934,0.162555642,0.749283084,0.10764931,0.203782582,0,,,,,,,,,,,,,,,,,,,,,1.233522,2.070511,2.340443,0.3311319,0.5236378,1.333161,,,1.699097444,2.709347778,2.5195586,0.471911867,0.516436678,1.316495967,,,1.93816388,3.135354808,2.4073635,0.638541448,0.576898272,1.125449516,,,,,,,,,,,,,,,,,,,,,,,,,,
2.544526,9.663777,77.90259,10.94456,16.6612,10.66872,81.0419,13.27274,21.7096,143.7022,12.48355,54.1992,17.61499,13.26926,18.3998,8.237787, ,0.5492127,0.321764,0.7181702,2.035549,0.2392387,0.03539658,1.076744,0.02354336,0.3698997,0.44104,1.87556,2.723591,2.555326,0.6954575,0.8365135,2.515234, ,2.182921,-3.039093,-6.171021,3.074728,6.668344,-4.897369,8.869701,11.85157,7.474731,-5.684814,8.992485,52.8325,12.1988,-10.96591,17.237,-0.5545654, ,0.7577755,-1.033447,-17.58209,-10.1951,-0.6434326,0.9256075,8.958061,5.984599,4.682468,-143.4498,4.260938,-14.47519,-11.02563,-4.56134,6.339734,-8.181854, ,-1.051392,-9.088898,-75.03925,2.276972,15.22628,9.39647,80.92261,1.258032,-19.55383,-3.746216,7.892539,-7.216858,-7.666138,6.387722,-0.6159973,0.8234919,,,,,,0.321764,0.7181702,2.035549,0.2392387,0.03539658,1.076744,0.02354336,0.3698997,,,0.242258185,0.525778867,1.360638911,0.181136651,0.089871707,0.779413833,0.064649793,0.236269633,,,0.256492987,0.4953308,1.245042324,0.209838781,0.130436502,0.76462916,0.09780884,0.205285876,0,,,,,,,,,,,,,,,,,,,,,1.87556,2.723591,2.555326,0.6954575,0.8365135,2.515234,,,1.559846778,2.078360444,1.961178867,0.588325833,0.5687152,1.368540644,,,1.847326,2.401274236,1.953467252,0.701638832,0.565489504,1.08530306,,,,,,,,,,,,,,,,,,,,,,,,,,
2.437693,9.400809,78.28479,10.20991,16.64672,10.63782,80.55236,13.1942,21.85247,143.6024,11.48238,55.26445,17.19842,12.82094,18.09965,7.845025, ,0.106833,0.2629681,0.3822021,0.7346487,0.01447868,0.03090191,0.4895401,0.0785408,0.1428719,0.09988403,1.001164,1.065247,0.4165764,0.4483147,0.3001499,0.3927627, ,2.228802,-2.979614,-5.68692,2.81594,6.820391,-4.70639,7.800451,11.58373,7.465918,-5.432068,7.550871,53.93566,10.45673,-10.18503,16.94948,-1.306885, ,0.5858313,-0.8337402,-17.15332,-9.543213,-0.3641663,1.122507,10.0929,6.335969,4.686836,-143.3606,4.639262,-14.5231,-12.15195,-4.98996,6.218756,-7.70517, ,-0.7845154,-8.856506,-75.64557,2.072806,15.16836,9.430657,80.39964,1.200046,-19.71252,-3.771729,7.623368,-6.535675,-7.494659,6.45524,-0.745575,0.7801677,,,,,,0.2629681,0.3822021,0.7346487,0.01447868,0.03090191,0.4895401,0.0785408,0.1428719,,,0.332403086,0.541950633,1.077963967,0.141923893,0.06996535,0.718427844,0.077957363,0.198661383,,,0.320862911,0.522994372,1.008643366,0.180938939,0.099300028,0.733077356,0.117687417,0.182865681,0,,,,,,,,,,,,,,,,,,,,,1.001164,1.065247,0.4165764,0.4483147,0.3001499,0.3927627,,,1.578210333,1.5928728,1.305859056,0.731949178,0.5167622,1.031505078,,,1.682291388,1.698410008,1.569276924,0.797893812,0.56893878,0.913681212,,,,,,,,,,,,,,,,,,,,,,,,,,
2.730314,8.821287,79.03407,9.247192,16.83091,10.51577,79.64792,13.02391,22.03292,143.7397,9.046146,56.86703,18.41295,11.48388,17.50438,8.503572, ,0.2926214,0.5795221,0.7492752,0.9627218,0.1841812,0.1220512,0.9044418,0.1702938,0.1804466,0.1373138,2.436234,1.602581,1.214537,1.337059,0.5952721,0.6585469, ,2.705745,-2.727783,-4.620422,2.69105,6.978602,-4.266327,5.548118,11.0443,7.810473,-5.006317,4.425605,55.91095,7.715349,-8.487915,15.93098,-2.528076, ,0.2508287,-0.5280151,-15.72263,-8.635559,0.3092357,1.532984,12.2095,6.941515,4.658425,-143.538,5.271587,-12.18384,-15.51651,-5.217896,7.196111,-8.110321, ,-0.2617798,-8.360535,-76.95483,1.735656,15.34122,9.434068,79.29302,0.9169729,-19.77484,-3.411102,6.082109,-3.197876,-7.418243,6.122572,-0.4697876,0.6108286,,,,,,0.5795221,0.7492752,0.9627218,0.1841812,0.1220512,0.9044418,0.1702938,0.1804466,,,0.443222633,0.597699467,0.792615967,0.15854304,0.0756164,0.728317233,0.126396391,0.162246067,,,0.389520687,0.549832448,0.784286177,0.160087497,0.079677379,0.738804288,0.191249938,0.154462969,0,,,,,,,,,,,,,,,,,,,,,2.436234,1.602581,1.214537,1.337059,0.5952721,0.6585469,,,1.805002444,1.199492656,1.018061389,1.016333122,0.5751402,0.6930195,,,1.637552696,1.234414616,1.351084724,0.964923844,0.649125024,0.737851864,,,,,,,,,,,,,,,,,,,,,,,,,,
