Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_v,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,Hip_v,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z,,,,,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,,,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v
3.748595,8.964014,79.05347,20.63259,11.63176,8.506703,84.58575,10.27945,22.16826,146.6871,16.07068,13.03438,8.044871,15.57041,54.60642,10.71512, ,0.180383,0.05163002,0.1604614,1.43519,0.03056145,0.09251118,0.2471619,0.01965237,0.2766171,0.4494934,0.2611284,0.5470753,0.3940511,0.8475924,2.405392,0.3982449, ,-3.363922,-1.814667,-25.6055,-3.757263,-2.772247,-3.558655,10.94967,10.11508,-1.958527,-8.213379,3.867325,9.637424,-6.499146,-15.4314,54.42274,2.027663, ,-1.633728,-0.03536987,-25.71729,-17.74164,3.092044,2.702708,1.485597,1.175588,-3.056061,-146.5845,-14.27722,8.816151,-3.794434,-0.7405396,-5.429291,-0.1391296, ,0.3134632,-8.778198,-65.82034,10.49097,10.79308,7.157037,84.13868,1.51499,-21.82059,-0.1983337,-6.809448,0.9085985,3.071678,-1.848663,-2.724213,10.51874,,,,,0.05163002,0.1604614,1.43519,0.03056145,0.09251118,0.2471619,0.01965237,0.2766171,,,0.063427614,0.142644232,1.55832991,0.115521652,0.089792984,0.275403341,0.069250959,0.366019415
3.901475,8.979819,79.19951,22.18889,11.68972,8.367707,84.99193,10.21291,22.28463,146.28,16.28773,12.51749,8.518208,16.44747,52.17218,10.57989, ,0.1528804,0.01580524,0.1460342,1.556303,0.05795765,0.1389961,0.4061813,0.06654549,0.1163712,0.4070892,0.2170563,0.5168982,0.4733362,0.877059,2.434242,0.1352301, ,-3.508118,-1.862518,-26.63669,-3.153259,-3.502197,-3.549683,12.48507,10.06588,-1.55661,-8.123871,4.719383,9.229038,-6.964478,-16.36694,51.9827,2.244334, ,-1.694427,0.02904286,-26.94476,-19.17178,2.686472,2.642829,0.8354787,0.8520479,-3.063293,-146.1755,-14.21228,8.486009,-3.937073,0.1507595,-5.217896,-1.38736, ,0.2663607,-8.785431,-64.74554,11.31864,10.74535,7.022219,84.33128,1.581359,-21.97986,-0.2392273,-7.048309,1.040056,3.180067,-1.646057,-1.86615,10.21939,,,,,0.01580524,0.1460342,1.556303,0.05795765,0.1389961,0.4061813,0.06654549,0.1163712,,,0.032000333,0.123129084,1.266321043,0.208424954,0.093271994,0.273004315,0.053867344,0.150225987
3.901274,8.963315,79.21797,22.19226,11.62475,8.36958,84.98973,10.21391,22.28421,146.2825,16.28783,12.51786,8.513331,16.44618,52.17279,10.58041, ,0.000200987,0.01650429,0.01846313,0.003372192,0.06497002,0.001873016,0.002197266,0.000997543,0.000423431,0.0025177,9.73E-05,0.000375748,0.004876137,0.001289368,0.000606537,0.000518799, ,-3.507996,-1.880005,-26.62497,-3.155579,-3.469879,-3.546844,12.48284,10.06714,-1.557831,-8.124725,4.720417,9.229003,-6.956696,-16.36581,51.98284,2.243781, ,-1.694336,0.04178632,-26.94006,-19.17456,2.732142,2.646179,0.8345091,0.8506796,-3.061951,-146.1779,-14.21152,8.486644,-3.939453,0.1556161,-5.224701,-1.385895, ,0.2672869,-8.764984,-64.77612,11.32052,10.67347,7.024514,84.32921,1.580859,-21.97955,-0.2397461,-7.049561,1.040277,3.181154,-1.644348,-1.871338,10.22031,,,,,0.01650429,0.01846313,0.003372192,0.06497002,0.001873016,0.002197266,0.000997543,0.000423431,,,0.015051731,0.073251499,0.870992533,0.361788246,0.078712042,0.236701111,0.055278353,0.059918949
4.016752,8.962003,79.29319,23.82981,12.99696,8.20711,85.51818,10.04306,22.27014,145.9099,16.56314,12.02498,8.946077,17.31093,49.74029,10.3956, ,0.1154778,0.001312256,0.0752182,1.637548,1.372213,0.1624699,0.52845,0.170846,0.01407242,0.3726349,0.2753143,0.4928846,0.4327459,0.8647518,2.432495,0.1848087, ,-3.625519,-1.879364,-27.45743,-2.547302,-4.772003,-3.517853,14.02567,9.909806,-1.079498,-8.072174,5.609652,8.831632,-7.40799,-17.21994,49.46142,2.609741, ,-1.720551,0.06978036,-28.26416,-20.61267,1.505026,2.610752,0.3766079,0.5529371,-3.052643,-145.8051,-14.13736,8.175333,-4.009583,0.980722,-6.047699,-1.950043, ,0.2364814,-8.763947,-63.62012,12.22292,11.93651,6.862259,84.6256,1.585195,-22.00772,-0.2458191,-7.322144,1.178161,3.290007,-1.640656,-1.943542,9.82904,,,,,0.001312256,0.0752182,1.637548,1.372213,0.1624699,0.52845,0.170846,0.01407242,,,0.009607942,0.048888306,0.914417537,0.557655421,0.090102838,0.287406915,0.095546397,0.029413016
4.01792,8.961915,79.2941,23.82389,13.16724,8.214457,85.51089,10.04314,22.27063,145.9109,16.56177,12.02465,8.93644,17.31066,49.74099,10.39613, ,0.001168728,8.77E-05,0.000907898,0.005924225,0.1702814,0.007346153,0.007293701,7.72E-05,0.000495911,0.001022339,0.001375198,0.000325203,0.009637833,0.000270844,0.00069809,0.000528336, ,-3.626038,-1.879333,-27.45181,-2.544891,-4.842804,-3.516449,14.02487,9.909898,-1.082306,-8.072144,5.610014,8.832526,-7.394135,-17.21973,49.46158,2.609187, ,-1.722748,0.06989822,-28.26727,-20.6076,1.390496,2.614043,0.3742455,0.5530496,-3.052094,-145.806,-14.13629,8.17383,-4.013306,0.9838127,-6.054138,-1.948608, ,0.2371005,-8.763977,-63.62268,12.21971,12.11042,6.870358,84.618,1.585271,-22.00809,-0.2472534,-7.320587,1.179147,3.290352,-1.638245,-1.948456,9.830005,,,,,8.77E-05,0.000907898,0.005924225,0.1702814,0.007346153,0.007293701,7.72E-05,0.000495911,,,0.016222199,0.026365491,0.952709096,0.498788113,0.091675553,0.315536497,0.139464994,0.044260656
4.112284,8.92837,79.32366,25.56611,12.79344,8.048375,86.08704,9.764452,22.16634,145.5688,16.88151,11.55304,9.411472,18.10247,47.26463,10.26679, ,0.09436321,0.03354549,0.0295639,1.742218,0.3737993,0.1660814,0.576149,0.2786846,0.10429,0.3420715,0.3197441,0.4716158,0.4750328,0.7918167,2.476364,0.1293421, ,-3.729675,-1.885498,-28.06027,-1.96167,-5.357574,-3.478149,15.51933,9.637958,-0.5033264,-8.056427,6.518587,8.472966,-7.872711,-17.9686,46.81812,2.93143, ,-1.725037,0.07477199,-29.65869,-22.0719,1.409661,2.586377,0.06273713,0.2443529,-3.041687,-145.4649,-14.0542,7.850745,-4.114441,1.661418,-7.362,-2.07135, ,0.2290214,-8.728394,-62.4509,13.22256,11.47053,6.705309,84.95557,1.570001,-21.94019,-0.2263489,-7.594879,1.289734,3.412808,-1.738647,-2.493134,9.567668,,,,,0.03354549,0.0295639,1.742218,0.3737993,0.1660814,0.576149,0.2786846,0.10429,,,0.026034452,0.032753842,1.369743939,0.452964,0.125621901,0.455702889,0.229629711,0.091841371
4.192224,8.868853,79.31712,27.35981,13.2147,7.904309,86.69359,9.409557,22.00663,145.2614,17.23894,11.10285,9.818234,18.76003,44.65005,10.07228, ,0.07993984,0.05951691,0.006538391,1.793705,0.4212542,0.1440659,0.6065521,0.3548946,0.1597099,0.3074341,0.3574219,0.4501839,0.4067621,0.6575584,2.614571,0.1945105, ,-3.821625,-1.94165,-28.42358,-1.385681,-6.135437,-3.446869,16.95069,9.285925,0.1840222,-8.060333,7.465256,8.130605,-8.332397,-18.58508,43.96792,3.117239, ,-1.715363,0.07669199,-31.07742,-23.53424,0.9604456,2.565236,-0.2106018,-0.08724976,-3.044891,-145.1602,-14.00604,7.55279,-4.118561,2.102528,-8.709808,-1.910126, ,0.23736,-8.65506,-61.32074,14.27651,11.61902,6.559544,85.31313,1.512815,-21.80167,-0.1750488,-7.751709,1.249872,3.485717,-1.857544,-3.166077,9.335239,,,,,0.05951691,0.006538391,1.793705,0.4212542,0.1440659,0.6065521,0.3548946,0.1597099,,,0.031893513,0.05482653,1.577667692,0.412625956,0.140691173,0.537100056,0.289277167,0.136890823
4.270668,8.882005,79.20114,29.22405,13.61469,7.73725,87.31033,9.059733,21.82741,144.9815,17.6514,10.77007,10.28083,19.28001,41.86375,9.773356, ,0.078444,0.01315212,0.1159821,1.864235,0.3999939,0.1670589,0.6167374,0.349824,0.1792183,0.2799072,0.412468,0.3327875,0.4625921,0.5199738,2.786301,0.2989225, ,-3.91626,-1.980896,-28.62744,-0.8256836,-6.796448,-3.44754,18.32388,8.928138,0.9430221,-8.088684,8.429617,7.75194,-8.757172,-19.08688,40.93844,3.259025, ,-1.695923,0.04919263,-32.47446,-25.02747,0.5588005,2.510327,-0.4973755,-0.4391174,-3.063477,-144.8843,-14.01144,7.472807,-4.351929,2.239836,-9.645996,-1.645813, ,0.2309985,-8.659454,-60.13037,15.37277,11.75759,6.382398,85.66573,1.442174,-21.61887,-0.09823608,-7.814819,1.140567,3.533713,-1.990356,-3.639221,9.020649,,,,,0.01315212,0.1159821,1.864235,0.3999939,0.1670589,0.6167374,0.349824,0.1792183,,,0.032368764,0.112102087,1.889804667,0.5083472,0.157671811,0.601547256,0.3058265,0.171629367
4.346977,8.866997,79.01932,30.82311,14.34669,7.576854,87.9315,8.778017,21.64204,144.7355,18.15679,10.48711,10.73624,19.69253,38.94852,9.317508, ,0.07630968,0.01500797,0.1818237,1.599064,0.7320032,0.1603961,0.6211777,0.2817163,0.1853752,0.2459564,0.5053902,0.282959,0.4554167,0.4125195,2.91523,0.4558487, ,-4.002594,-2.050568,-28.70151,-0.2310791,-7.480286,-3.457001,19.61929,8.623052,1.723808,-8.139862,9.426771,7.457778,-9.253845,-19.51727,37.8211,3.27951, ,-1.687164,0.01918236,-33.79254,-26.33783,-0.06680298,2.45172,-0.8643799,-0.8112793,-3.093475,-144.6427,-14.08539,7.381358,-4.427216,1.966869,-10.08142,-1.143951, ,0.2440484,-8.627472,-58.95776,16.20808,12.2552,6.208716,86.00151,1.369868,-21.40036,-0.01086426,-7.840424,0.9146682,3.557322,-2.123444,-3.864014,8.614594,,,,,0.01500797,0.1818237,1.599064,0.7320032,0.1603961,0.6211777,0.2817163,0.1853752,,,0.030096794,0.158252277,1.893149511,0.642530122,0.14673375,0.576526233,0.245069388,0.194871044
4.436288,8.936264,78.76463,33.71089,13.65187,7.43399,88.46361,8.626957,21.42949,144.5095,18.76439,10.25411,11.19916,19.92577,35.78473,8.628137, ,0.08931065,0.06926727,0.2546844,2.887781,0.694829,0.1428642,0.5321045,0.1510601,0.2125492,0.2260284,0.6075954,0.232996,0.4629211,0.2332478,3.163795,0.6893711, ,-4.113037,-2.132263,-28.7872,-0.2416687,-7.325195,-3.520233,20.84494,8.423454,2.444825,-8.229675,10.45054,7.08436,-9.696899,-19.80035,34.58233,3.108489, ,-1.656494,0.01364547,-35.28308,-28.50922,0.3665878,2.384088,-1.286346,-1.21286,-3.12323,-144.4198,-14.20505,7.428268,-4.62561,1.175451,-9.803619,-0.5128784, ,0.2158244,-8.678955,-57.52359,18.23982,11.49885,6.026981,86.22701,1.330107,-21.13025,0.071177,-7.916351,0.7076613,3.59111,-2.126892,-3.766113,8.019568,,,,,0.06926727,0.2546844,2.887781,0.694829,0.1428642,0.5321045,0.1510601,0.2125492,,,0.031436813,0.175301419,1.862993244,1.1077977,0.130110678,0.529129889,0.163275712,0.221811078
4.524356,8.934772,78.63371,34.65431,14.62773,7.358487,88.88457,8.63077,21.17502,144.3107,19.50298,10.11545,11.6603,19.93777,32.26305,7.840529, ,0.08806801,0.001491547,0.130928,0.9434166,0.9758615,0.07550335,0.4209671,0.00381279,0.2544689,0.1988373,0.7385921,0.1386633,0.4611397,0.01199913,3.521679,0.7876072, ,-4.21051,-2.199829,-28.97324,0.2150972,-7.908417,-3.575928,21.96683,8.357565,3.050328,-8.375854,11.55485,6.813967,-10.22076,-19.85001,31.12747,2.912903, ,-1.651093,-0.02243042,-36.69861,-29.24298,-0.5223694,2.26985,-1.772308,-1.64212,-3.154114,-144.2227,-14.3454,7.491537,-4.710022,0.05525145,-8.891846,0.1364004, ,0.2056198,-8.659821,-56.17911,18.7441,12.34048,5.948431,86.32465,1.28287,-20.80472,0.1478495,-8.110992,0.6325874,3.516849,-1.887268,-3.425385,7.282342,,,,,0.001491547,0.130928,0.9434166,0.9758615,0.07550335,0.4209671,0.00381279,0.2544689,,,0.024997923,0.137753777,1.392693426,1.467498301,0.097759249,0.431026889,0.087485413,0.21939765
4.588104,8.963751,78.56153,35.80871,18.6977,7.254941,89.3494,8.726189,20.87527,144.1265,20.31223,10.00859,12.03801,19.79908,28.47222,7.13685, ,0.06374836,0.02897835,0.07217407,1.1544,4.069969,0.1035457,0.4648285,0.09541893,0.2997456,0.1841736,0.8092499,0.1068592,0.3777084,0.138689,3.790829,0.7036796, ,-4.287689,-2.247284,-29.23532,1.005838,-7.226379,-3.638306,23.03415,8.365843,3.532239,-8.565857,12.68079,6.552046,-10.71158,-19.69339,27.51962,2.737248, ,-1.629059,-0.04400635,-37.56921,-30.11722,-7.065247,2.203591,-2.260406,-2.064056,-3.172516,-144.0393,-14.49591,7.580732,-4.653656,-1.10965,-7.536072,0.776004, ,0.191838,-8.677094,-55.23248,19.30464,16.2066,5.809155,86.4589,1.239374,-20.43222,0.2243409,-8.367218,0.5959188,3.403516,-1.546082,-2.851807,6.564453,,,,,0.02897835,0.07217407,1.1544,4.069969,0.1035457,0.4648285,0.09541893,0.2997456,,,0.02295971,0.107699912,1.036065696,1.779190113,0.073864097,0.350222277,0.063759061,0.216495945
4.588104,8.954743,78.57299,35.82927,18.6794,7.255048,89.34811,8.727445,20.87407,144.1291,20.31087,10.00804,12.02785,19.79893,28.47361,7.136411, ,0,0.009007454,0.01145935,0.02056503,0.01830101,0.000107288,0.001296997,0.001255989,0.001207352,0.002563477,0.001356125,0.000548363,0.01016521,0.00015831,0.00138855,0.00043869, ,-4.287506,-2.260437,-29.22824,1.000588,-7.220642,-3.635284,23.03132,8.366927,3.53135,-8.566742,12.6819,6.552907,-10.69833,-19.6936,27.52065,2.738747, ,-1.629944,-0.03549194,-37.56396,-30.13251,-7.05246,2.205862,-2.259949,-2.065308,-3.171356,-144.0418,-14.49329,7.579277,-4.657166,-1.106598,-7.537537,0.7765534, ,0.1915663,-8.664551,-55.25626,19.32079,16.19198,5.810251,86.45831,1.238691,-20.43121,0.2237932,-8.366516,0.5970378,3.404274,-1.544403,-2.853149,6.563342,,,,,0.009007454,0.01145935,0.02056503,0.01830101,0.000107288,0.001296997,0.001255989,0.001207352,,,0.017361324,0.083145991,0.60057841,1.268179662,0.044937883,0.235142188,0.050277815,0.167772721
4.629044,8.98418,78.35967,36.87492,19.79905,7.194994,89.72899,8.853822,20.54874,143.9561,21.13647,10.01195,12.4006,19.62864,24.67998,6.672256, ,0.04093981,0.02943707,0.2133179,1.045647,1.11965,0.0600543,0.3808823,0.1263771,0.325325,0.1730042,0.8255997,0.003914833,0.3727512,0.1702881,3.793627,0.4641547, ,-4.333618,-2.260559,-29.54944,1.828472,-7.570496,-3.688812,24.02191,8.389476,3.914912,-8.763153,13.79609,6.335714,-11.1355,-19.46121,23.94951,2.565853, ,-1.625488,-0.04714966,-38.09592,-30.97919,-8.097626,2.119951,-2.742188,-2.488281,-3.176971,-143.8688,-14.68091,7.76817,-4.720184,-1.98468,-6.08963,1.350572, ,0.1689678,-8.694702,-54.33228,19.66888,16.97875,5.73586,86.50553,1.183105,-20.03607,0.2884904,-8.535187,0.4520709,3.254496,-1.328735,-2.090027,6.040318,,,,,0.02943707,0.2133179,1.045647,1.11965,0.0600543,0.3808823,0.1263771,0.325325,,,0.021156736,0.131935981,0.542537818,0.963772208,0.039077073,0.21558551,0.06872346,0.270976997
4.628875,8.973273,78.3717,36.87492,19.80266,7.19641,89.72899,8.855149,20.54702,143.9586,21.13521,10.01195,12.4006,19.62836,24.68254,6.672374, ,0.0001688,0.01090717,0.01202393,0,0.003614426,0.00141573,0,0.001327515,0.001722336,0.002593994,0.001264572,0,0,0.00028038,0.002557755,0.000117302, ,-4.333649,-2.274475,-29.5463,1.828472,-7.571136,-3.688904,24.02191,8.39055,3.915811,-8.764038,13.7972,6.335714,-11.1355,-19.46143,23.95112,2.566866, ,-1.624481,-0.03903198,-38.08948,-30.97919,-8.100739,2.12102,-2.742188,-2.489655,-3.175018,-143.8713,-14.67825,7.76817,-4.720184,-1.981598,-6.093811,1.35372, ,0.1701927,-8.679962,-54.35513,19.66888,16.98156,5.737144,86.50553,1.182369,-20.03442,0.2879488,-8.534515,0.4520709,3.254496,-1.327026,-2.09256,6.039396,,,,,0.01090717,0.01202393,0,0.003614426,0.00141573,0,0.001327515,0.001722336,,,0.019880296,0.168791893,0.37377217,0.655566032,0.038132295,0.189996522,0.077410259,0.38368474
4.628199,9.006565,77.94337,37.42529,21.00386,7.131471,90.05919,8.993943,21.70423,143.7902,21.90966,10.17223,12.98966,19.39307,20.99085,6.489234, ,0.000676632,0.03329182,0.4283295,0.5503693,1.2012,0.06493902,0.3302002,0.1387939,1.157213,0.1684875,0.7744465,0.1602783,0.5890579,0.2352905,3.691689,0.1831398, ,-4.331299,-2.28598,-29.99884,2.498981,-7.997498,-3.729126,24.93364,8.407801,4.461072,-8.956848,14.89874,6.287065,-11.74023,-19.17731,20.45467,2.513594, ,-1.631073,-0.150177,-38.3313,-31.50497,-9.499023,2.04264,-3.249695,-2.908844,-0.6818237,-143.7009,-14.7782,8.012668,-5.006927,-2.429871,-4.793945,1.743927, ,0.1309672,-8.707886,-53.27469,19.61806,17.65635,5.660713,86.49581,1.129115,-21.26199,0.327342,-8.661011,0.3899163,3.006376,-1.22229,-1.343048,5.761939,,,,,0.03329182,0.4283295,0.5503693,1.2012,0.06493902,0.3302002,0.1387939,1.157213,,,0.020306801,0.224401707,0.346030389,0.926286761,0.063575111,0.244110122,0.115724437,0.664345586
4.582469,9.018301,77.75507,37.57664,22.23311,7.042621,90.3457,9.155055,22.18595,143.6154,22.60707,10.287,13.60945,19.03157,17.47356,6.444551, ,0.04572916,0.01173592,0.1883011,0.1513519,1.22925,0.08884954,0.2865067,0.1611118,0.4817123,0.1747589,0.6974163,0.1147671,0.6197901,0.3614941,3.517294,0.04468346, ,-4.271759,-2.182922,-30.74539,3.201576,-8.552185,-3.727661,25.74011,8.43141,4.973196,-9.159973,16.02119,6.3359,-12.35162,-18.82617,17.06742,2.720413, ,-1.660065,-0.1554871,-38.47821,-31.66577,-11.12973,1.976117,-3.838531,-3.330444,0.4203256,-143.5222,-14.73221,8.119534,-5.356476,-2.355988,-3.796844,1.870608, ,0.08816739,-8.746399,-52.34814,19.35821,18.14722,5.57652,86.43061,1.065327,-21.60593,0.3444721,-8.687012,0.3036669,2.684781,-1.174652,-0.7738037,5.580106,,,,,0.01173592,0.1883011,0.1513519,1.22925,0.08884954,0.2865067,0.1611118,0.4817123,,,0.025013502,0.222477403,0.215216756,1.018358547,0.08493795,0.238825489,0.141651557,0.727038704
4.497629,9.026464,77.87572,37.46183,23.38071,6.905847,90.59819,9.328938,20.97067,143.4225,23.29771,10.42527,14.21758,18.60235,14.33613,6.553598, ,0.08484077,0.008162498,0.1206589,0.1148148,1.147602,0.1367741,0.2524948,0.1738825,1.215277,0.1929169,0.6906376,0.1382666,0.6081305,0.4292259,3.137424,0.1090474, ,-4.161865,-2.041992,-31.6756,3.955656,-9.253113,-3.696625,26.4368,8.445326,5.284342,-9.373901,17.12472,6.490439,-12.92581,-18.46683,13.94084,3.145085, ,-1.706604,-0.145874,-38.44479,-31.51563,-12.72757,1.920156,-4.482758,-3.762177,-1.059875,-143.323,-14.70239,8.168763,-5.724884,-1.683777,-3.37674,1.801795, ,0.03510042,-8.789154,-51.82025,19.04744,18.42262,5.447888,86.32914,1.01014,-20.32275,0.338765,-8.58075,0.1198326,2.340611,-1.245667,-0.4419861,5.510632,,,,,0.008162498,0.1206589,0.1148148,1.147602,0.1367741,0.2524948,0.1738825,1.215277,,,0.035491839,0.243670167,0.194011711,0.997695222,0.110411236,0.231616544,0.163281422,0.756884956
4.419137,9.122561,78.20312,37.3093,24.15697,6.812796,90.72271,9.493786,20.61916,143.2288,23.97349,10.58375,14.87935,18.20426,11.67945,6.939898, ,0.07849169,0.09609795,0.3273926,0.1525269,0.7762585,0.09305096,0.1245193,0.1648483,0.3515091,0.1936951,0.6757832,0.1584787,0.6617737,0.3980846,2.656682,0.3863006, ,-4.063263,-1.955353,-32.54288,4.58368,-9.993835,-3.689911,27.02908,8.434501,5.648483,-9.615479,18.22641,6.782243,-13.5054,-18.12415,11.14203,3.935336, ,-1.734589,-0.02359009,-38.39148,-31.27042,-13.92798,1.893002,-5.159607,-4.182007,-1.235504,-143.1213,-14.60843,8.127152,-6.172363,-0.5570068,-3.520294,1.585369, ,-0.06173706,-8.910553,-51.61914,18.85607,18.36607,5.34584,86.09835,0.969277,-19.86139,0.3229336,-8.430664,-0.04391479,2.004366,-1.534149,-0.1706543,5.548133,,,,,0.09609795,0.3273926,0.1525269,0.7762585,0.09305096,0.1245193,0.1648483,0.3515091,,,0.046164514,0.265556356,0.168933889,0.7444121,0.111881484,0.176945139,0.165190778,0.553246667
4.288595,9.076582,78.57446,37.06577,24.4812,6.658157,90.89752,9.650957,20.27668,143.0303,24.65811,10.78083,15.52713,17.92469,9.822384,7.845523, ,0.1305423,0.0459795,0.3713379,0.2435341,0.324234,0.1546388,0.1748123,0.1571712,0.3424778,0.1985321,0.6846199,0.1970863,0.6477833,0.2795753,1.857068,0.9056249, ,-3.873871,-1.736725,-33.33325,4.943069,-10.64487,-3.592834,27.51257,8.401439,5.931329,-9.88266,19.33093,7.17257,-13.99591,-17.80783,8.771316,5.139476, ,-1.836517,-0.0166626,-38.35727,-30.97314,-14.52924,1.82374,-5.769623,-4.593079,-1.398804,-142.9128,-14.46561,8.042028,-6.730713,0.7842019,-4.41925,1.406807, ,-0.07052612,-8.908997,-51.51337,18.69533,18.08373,5.2449,85.9601,0.9336327,-19.42108,0.2965076,-8.273895,-0.1638184,1.730472,-2.022644,0.06925265,5.824145,,,,,0.0459795,0.3713379,0.2435341,0.324234,0.1546388,0.1748123,0.1571712,0.3424778,,,0.042334239,0.27272205,0.192125122,0.509318878,0.108199824,0.137603741,0.166234944,0.432374989
4.172945,9.069415,78.80999,36.87099,24.28319,6.602052,90.97535,9.81991,19.94921,142.8353,25.35976,11.04438,16.11006,17.75292,9.295786,8.836372, ,0.1156502,0.007166862,0.2355347,0.1947746,0.1980114,0.05610514,0.07782745,0.1689529,0.3274708,0.194931,0.7016468,0.2635489,0.5829277,0.1717625,0.526598,0.990849, ,-3.708435,-1.64209,-33.75836,4.976227,-11.07571,-3.520996,27.89583,8.376231,6.118971,-10.1377,20.41733,7.64514,-14.35974,-17.51077,7.012571,6.299438, ,-1.91098,0.03311932,-38.37924,-30.79218,-14.42505,1.788323,-6.334412,-4.98468,-1.568329,-142.706,-14.32181,7.955867,-7.356995,1.948882,-6.085968,1.58141, ,-0.05728149,-8.920258,-51.46744,18.60079,17.64584,5.237155,85.75378,0.901546,-19.01645,0.2485248,-8.10614,-0.2513123,1.51918,-2.513458,0.2452768,6.082547,,,,,0.007166862,0.2355347,0.1947746,0.1980114,0.05610514,0.07782745,0.1689529,0.3274708,,,0.029590288,0.218454164,0.179511601,0.339966036,0.080878743,0.092395348,0.150410103,0.289031984
4.067494,9.097793,78.90396,36.68188,23.76817,6.527256,91.03216,10.00303,19.65851,142.6477,26.02528,11.37516,16.63577,17.4275,9.673908,9.239903, ,0.1054506,0.02837753,0.09397125,0.189106,0.5150261,0.07479572,0.05680847,0.183116,0.2907047,0.1875916,0.6655216,0.3307829,0.525713,0.3254242,0.3781223,0.4035311, ,-3.542267,-1.535858,-33.9021,4.80053,-11.25256,-3.446136,28.1754,8.36482,6.23487,-10.35748,21.43763,8.231627,-14.62329,-17.12421,5.732693,6.96338, ,-1.997101,0.06310531,-38.45233,-30.69821,-13.81683,1.717638,-6.776794,-5.358521,-1.750427,-142.5054,-14.15668,7.82858,-8.014069,2.534662,-7.788239,1.68792, ,-0.05465698,-8.968109,-51.41522,18.48151,17.23882,5.220336,85.58878,0.8668769,-18.66684,0.1826895,-7.914246,-0.3156433,1.325453,-2.450684,0.1262571,5.941971,,,,,0.02837753,0.09397125,0.189106,0.5150261,0.07479572,0.05680847,0.183116,0.2907047,,,0.01730834,0.125879083,0.15621228,0.327763027,0.064953331,0.063458757,0.136224851,0.235256191
4.067494,9.097793,78.90543,36.69536,23.75729,6.53493,91.02184,10.00162,19.65951,142.6477,26.02947,11.37571,16.63218,17.42628,9.676825,9.242617, ,0,0,0.001472473,0.01347351,0.01088142,0.007673264,0.01031494,0.001409531,0.001001358,0,0.004184723,0.000551224,0.00358963,0.001218796,0.002916336,0.002713203, ,-3.542267,-1.535858,-33.89929,4.799531,-11.25217,-3.442261,28.17123,8.36396,6.235566,-10.35748,21.43933,8.229671,-14.61813,-17.1228,5.73213,6.966644, ,-1.997101,0.06310531,-38.45343,-30.70578,-13.80911,1.721618,-6.784973,-5.357147,-1.751953,-142.5054,-14.1615,7.831347,-8.01593,2.536284,-7.79248,1.689709, ,-0.05465698,-8.968109,-51.41852,18.49536,17.22849,5.231029,85.5766,0.8678676,-18.6676,0.1826895,-7.917053,-0.3162231,1.327052,-2.450623,0.1252124,5.942047,,,,,0,0.001472473,0.01347351,0.01088142,0.007673264,0.01031494,0.001409531,0.001001358,,,0.010469013,0.050081044,0.108220002,0.287360718,0.043526809,0.036877948,0.099680799,0.156057354
