Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,Spine_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_Q_w,RightShoulder_Q_w,RightArm_Q_w,RightForeArm_Q_w,RightHand_Q_w,LeftShoulder_Q_w,LeftArm_Q_w,LeftForeArm_Q_w,LeftHand_Q_w,Hip_Q_w,Spine_Q_w,RightUpLeg_Q_w,RightLeg_Q_w,RightFoot_Q_w,LeftUpLeg_Q_w,LeftLeg_Q_w,LeftFoot_Q_w, ,Head_Q_x,RightShoulder_Q_x,RightArm_Q_x,RightForeArm_Q_x,RightHand_Q_x,LeftShoulder_Q_x,LeftArm_Q_x,LeftForeArm_Q_x,LeftHand_Q_x,Hip_Q_x,Spine_Q_x,RightUpLeg_Q_x,RightLeg_Q_x,RightFoot_Q_x,LeftUpLeg_Q_x,LeftLeg_Q_x,LeftFoot_Q_x, ,Head_Q_y,RightShoulder_Q_y,RightArm_Q_y,RightForeArm_Q_y,RightHand_Q_y,LeftShoulder_Q_y,LeftArm_Q_y,LeftForeArm_Q_y,LeftHand_Q_y,Hip_Q_y,Spine_Q_y,RightUpLeg_Q_y,RightLeg_Q_y,RightFoot_Q_y,LeftUpLeg_Q_y,LeftLeg_Q_y,LeftFoot_Q_y, ,Head_Q_z,RightShoulder_Q_z,RightArm_Q_z,RightForeArm_Q_z,RightHand_Q_z,LeftShoulder_Q_z,LeftArm_Q_z,LeftForeArm_Q_z,LeftHand_Q_z,Hip_Q_z,Spine_Q_z,RightUpLeg_Q_z,RightLeg_Q_z,RightFoot_Q_z,LeftUpLeg_Q_z,LeftLeg_Q_z,LeftFoot_Q_z, 
7.535079,3.383771,81.43584,5.978088,15.1101,4.709027,80.24645,17.92078,12.1392,159.0904,7.999368,12.84349,3.839789,14.87745,10.82125,50.3798,13.16581, ,0.9978389,0.9995641,0.7579303,0.9986395,0.991319,0.9991558,0.7646602,0.9877962,0.9943942,0.1814601,0.9975644,0.9937255,0.9994386,0.9915839,0.9955445,0.9049021,0.993407, ,-0.04238763,0.02445341,0.01082297,-0.04900283,0.1179307,0.01470914,0.01963832,0.007316329,-0.0255958,-0.0188303,-0.01476562,-0.09877877,0.0275243,0.02685682,-0.06586704,0.4248323,0.03105042, ,0.04745781,-0.0122156,-0.1075618,-0.00688854,-0.03873533,0.01377179,0.1516584,0.154676,0.03061842,-0.9823019,0.05406985,0.005081139,-0.01868692,0.1266209,0.006499004,0.007826768,0.03836188, ,0.01639542,-0.01116172,-0.6433157,-0.01644431,0.04334227,0.03580212,0.6260263,0.01674294,-0.09791626,0.04243482,-0.04151759,-0.05221587,0.003957828,0.002719376,-0.06716049,0.02466601,0.1034737, 
7.712002,3.978763,80.84399,7.252349,14.68208,4.342473,80.4098,17.18192,12.07827,158.8839,7.486379,11.81554,3.176877,13.96904,12.52181,52.47501,10.04946, ,0.9977362,0.9993973,0.7612895,0.9979979,0.9918032,0.9992821,0.7637408,0.98878,0.9944503,0.1832312,0.9978667,0.9946889,0.9996157,0.992579,0.9940356,0.8969692,0.996157, ,-0.04380067,0.02610037,0.01100868,-0.05793017,0.1125985,0.01296332,0.02162224,0.01222504,-0.01512119,-0.01778015,-0.01309762,-0.08858454,0.02387637,0.01945288,-0.08531521,0.4416841,0.01245231, ,0.04889643,-0.0167277,-0.1278581,-0.01605037,-0.04374111,0.01029368,0.1431366,0.1478483,0.03237235,-0.9819853,0.05052167,0.004859612,-0.01355233,0.1199233,0.003426103,-0.005917484,0.02529232, ,0.01460214,-0.01562253,-0.635586,-0.01966377,0.0416511,0.03407959,0.6290822,0.01748557,-0.09895469,0.04260353,-0.03921868,-0.0521847,0.00383696,0.005183539,-0.06784446,0.01806767,0.0829246, 
7.651742,4.521413,80.29681,8.41206,13.30267,3.885188,80.77422,16.40319,12.47154,158.1807,6.668265,10.54204,2.830261,13.39189,14.22177,53.49286,7.468048, ,0.9977714,0.9992217,0.764377,0.9973068,0.9932694,0.9994253,0.7616841,0.9897723,0.9940833,0.1892609,0.9983073,0.9957713,0.999695,0.9931789,0.9923084,0.893007,0.9978771, ,-0.04259215,0.02714692,0.01235235,-0.06630678,0.1030914,0.01105059,0.02316184,0.01496125,-0.01047168,-0.01297901,-0.01215568,-0.07774021,0.01876018,0.01293716,-0.1053347,0.4493278,0.001144737, ,0.04943647,-0.02012463,-0.1505056,-0.02323429,-0.03514785,0.006164618,0.1325797,0.1408312,0.03327638,-0.9809253,0.04508219,0.004589417,-0.01549192,0.1157317,0.001431923,-0.01905603,0.01564077, ,0.01393306,-0.02035,-0.626836,-0.02104265,0.03940599,0.03144849,0.6338166,0.01713571,-0.102866,0.04239539,-0.03467387,-0.0487337,0.004236191,0.005875912,-0.06501202,0.01673137,0.06320861, 
7.419014,4.931385,79.82854,9.287522,14.16715,3.462663,81.167,15.65303,12.95531,157.7346,6.084162,9.347481,3.095256,12.94544,16.04985,53.61292,6.030385, ,0.9979049,0.9990742,0.7670054,0.9967173,0.9923673,0.9995435,0.7594587,0.9906849,0.9936159,0.1930815,0.9985908,0.9966748,0.9996352,0.9936256,0.9902074,0.892535,0.9986156, ,-0.03904331,0.02757367,0.01113539,-0.07273887,0.1055344,0.01018485,0.02413652,0.01679724,-0.009568296,-0.009202596,-0.01203028,-0.0668385,0.01291169,0.007069906,-0.1255508,0.4498334,-0.006431908, ,0.04950206,-0.02179926,-0.172295,-0.02837823,-0.04915228,0.002049426,0.120525,0.1341177,0.03294548,-0.9802173,0.04135472,0.008766741,-0.02325042,0.1123737,0.006218728,-0.02698718,0.007152726, ,0.01452767,-0.02480585,-0.6179751,-0.02140715,0.04066569,0.02837244,0.6388378,0.0165409,-0.1074728,0.04253112,-0.03100848,-0.0457717,0.004707182,0.005498657,-0.06072514,0.01740579,0.05171454, 
7.26562,5.087058,79.61674,9.634379,14.17186,3.259097,81.354,15.27867,13.18493,157.5313,5.852867,8.75129,3.194569,12.54527,17.03793,53.35387,5.649323, ,0.9979906,0.9990148,0.76819,0.9964677,0.9923623,0.9995956,0.7583961,0.9911245,0.9933879,0.1948226,0.9986959,0.9970853,0.9996114,0.9940132,0.9889669,0.8935522,0.998785, ,-0.0368881,0.02757582,0.008619667,-0.0751343,0.1050759,0.009771298,0.02444858,0.01756304,-0.009081234,-0.007744872,-0.01220339,-0.0610039,0.009346918,0.004261122,-0.1358308,0.4475797,-0.008866044, ,0.04925187,-0.02228564,-0.1818313,-0.03046742,-0.04932014,0.000617572,0.1135433,0.1307694,0.0326055,-0.9798722,0.03979436,0.01030001,-0.02577126,0.1090559,0.01037822,-0.02999004,0.004231498, ,0.01510973,-0.02669111,-0.6137974,-0.02188041,0.04175885,0.02669919,0.6413624,0.0162203,-0.109704,0.0428338,-0.02956429,-0.04464807,0.005044154,0.005130686,-0.05819681,0.0183731,0.04829013, 
7.082985,5.234819,79.40929,9.933372,14.20051,3.070372,81.52283,14.91607,13.3916,157.3118,5.639335,8.224178,3.36963,12.36095,18.03745,52.87307,5.488333, ,0.9980903,0.9989567,0.7693478,0.9962452,0.9923314,0.9996411,0.7574349,0.9915402,0.9931792,0.1967011,0.9987893,0.9974257,0.9995677,0.9941877,0.9876372,0.8954281,0.9988533, ,-0.03465151,0.02753908,0.004554339,-0.07699072,0.1047383,0.009483482,0.02476287,0.01847008,-0.0078468,-0.006359552,-0.01233762,-0.05549788,0.006280853,0.001309316,-0.1458651,0.4436123,-0.01034397, ,0.04868279,-0.02279283,-0.1902465,-0.03245784,-0.04936027,-0.000836692,0.1063151,0.1274899,0.03222731,-0.979499,0.03839617,0.0125013,-0.02817321,0.1075471,0.01513204,-0.03172913,0.001645465, ,0.01565228,-0.02841756,-0.6098275,-0.02267988,0.04326563,0.02504255,0.6437207,0.01591493,-0.111781,0.04301027,-0.02816938,-0.04365589,0.005595754,0.004766747,-0.05538294,0.02024844,0.04671786, 
6.727311,5.509833,79.00661,10.45852,14.3094,2.730028,81.80558,14.21377,13.71682,156.8432,5.249605,7.256775,3.662187,11.77939,20.08112,51.31824,5.744025, ,0.9982772,0.9988443,0.7715879,0.995838,0.9922135,0.9997162,0.7558216,0.9923171,0.9928443,0.2007091,0.9989508,0.9979955,0.9994894,0.9947213,0.9846846,0.9013862,0.998744, ,-0.03062228,0.02753443,-0.008109079,-0.07938376,0.1041258,0.00878909,0.02575296,0.02051712,-0.002528036,-0.003973977,-0.01242175,-0.04464562,0.00029958,-0.004513178,-0.1649806,0.4309377,-0.01250908, ,0.04728098,-0.02381963,-0.2036714,-0.03679371,-0.04977568,-0.003689689,0.09158739,0.120994,0.0314998,-0.978684,0.03582118,0.01572619,-0.03123518,0.1024286,0.02606758,-0.03406303,-0.001085192, ,0.0164115,-0.03138054,-0.6025814,-0.02551791,0.04682546,0.02183396,0.6478289,0.01569682,-0.1151593,0.04333273,-0.02568756,-0.04200578,0.006732291,0.004196637,-0.0499824,0.02520465,0.04850737, 
6.432996,5.770953,78.66881,11.06558,14.47342,2.486336,82.01765,13.52624,13.87995,156.3866,4.89841,6.34598,3.999173,11.42921,22.02992,49.0969,6.225259, ,0.9984246,0.9987321,0.7734597,0.9953412,0.9920342,0.9997646,0.7546085,0.9930415,0.9926733,0.2046103,0.9990865,0.998467,0.9993911,0.9950302,0.9815773,0.9096103,0.9985247, ,-0.02765874,0.02765402,-0.02429406,-0.08142474,0.1036937,0.007746282,0.02733205,0.02318847,0.004322903,-0.00177837,-0.01210345,-0.03453187,-0.005481799,-0.009661525,-0.1818999,0.4127673,-0.01462424, ,0.04587392,-0.02478522,-0.2140328,-0.04252414,-0.05118534,-0.006322295,0.07734709,0.114383,0.03082004,-0.9778703,0.0335536,0.01689783,-0.03375141,0.09901597,0.03772311,-0.03781741,-3.55E-06, ,0.01669853,-0.03398623,-0.5961207,-0.02928568,0.04995862,0.01925537,0.6510273,0.01573175,-0.1167524,0.04360278,-0.02353443,-0.03982132,0.006950782,0.004169527,-0.04467019,0.0283251,0.05229297, 
6.200051,5.993655,78.41947,12.01643,14.68011,2.326295,82.19968,12.79516,13.934,155.9254,4.573235,5.368472,4.225147,11.23509,23.8139,46.31232,6.562912, ,0.9985366,0.9986324,0.7748371,0.9945069,0.9918054,0.9997939,0.7535653,0.9937726,0.9926162,0.2085481,0.9992037,0.9989028,0.9993203,0.9951975,0.978484,0.9194365,0.9983604, ,-0.02591517,0.02780541,-0.03885714,-0.08578642,0.103469,0.006679881,0.02980098,0.02578138,0.01039267,9.28E-05,-0.01138133,-0.02449895,-0.01036422,-0.0154139,-0.1965329,0.3894966,-0.01297133, ,0.04449702,-0.02567541,-0.224735,-0.0498709,-0.05358054,-0.008503431,0.06430203,0.1072629,0.03038817,-0.9770389,0.03145449,0.0150386,-0.03485541,0.09656194,0.04845621,-0.04645364,0.002886904, ,0.01652517,-0.03606837,-0.5895862,-0.03331209,0.05239647,0.01717887,0.6535416,0.01568455,-0.1169686,0.04362066,-0.02174859,-0.0369711,0.00604798,0.004502002,-0.03995004,0.02776692,0.05567742, 
6.115998,6.096762,78.31194,12.61255,14.78256,2.288642,82.23001,12.42404,13.92561,155.6832,4.406719,4.862154,4.244373,11.25809,24.58883,44.75995,6.681405, ,0.998576,0.998585,0.77543,0.9939489,0.9916908,0.9998006,0.7533912,0.9941283,0.9926251,0.2106147,0.9992607,0.9991,0.9993141,0.9951778,0.9770663,0.9246792,0.9983007, ,-0.02547513,0.02793882,-0.0448866,-0.08882934,0.1034679,0.006330964,0.03121965,0.02734049,0.01238954,0.000752731,-0.01070426,-0.01877244,-0.01302837,-0.01840053,-0.2027586,0.3762103,-0.01053143, ,0.04394264,-0.02603195,-0.2306082,-0.05422783,-0.05487405,-0.009333602,0.05832529,0.1034921,0.03010412,-0.9766131,0.03036002,0.01330539,-0.03423331,0.09622495,0.0528919,-0.05255715,0.003884494, ,0.01630879,-0.03700983,-0.5861002,-0.0351326,0.05322369,0.01648403,0.6542364,0.01584101,-0.1167723,0.04321847,-0.02101981,-0.03563467,0.00543735,0.004832111,-0.03785222,0.02592419,0.05718214, 
6.047889,6.187408,78.22849,13.23646,14.87692,2.262154,82.28738,12.01676,13.90334,155.4382,4.246402,4.398361,4.189421,11.037,25.28563,43.12245,6.768395, ,0.9986076,0.9985426,0.7758896,0.9933361,0.9915845,0.9998052,0.7530619,0.9945066,0.9926486,0.2127048,0.9993135,0.9992635,0.9993318,0.9953652,0.9757535,0.9300254,0.9982561, ,-0.02533215,0.02807597,-0.0502348,-0.09196791,0.1034573,0.00605295,0.03249529,0.02912019,0.01403798,0.001256282,-0.009906194,-0.01312751,-0.0152724,-0.02156585,-0.2083265,0.361877,-0.007583098, ,0.04339861,-0.02636251,-0.2365696,-0.05896465,-0.05623928,-0.01008555,0.05275321,0.09930328,0.02972358,-0.9761828,0.02929175,0.01114436,-0.03294833,0.09354157,0.05681218,-0.05964998,0.004261683, ,0.01605426,-0.03780757,-0.582672,-0.03672107,0.05379671,0.01585417,0.6550258,0.01573127,-0.1164828,0.04268668,-0.02040904,-0.03429314,0.004156826,0.005751845,-0.03574398,0.02323193,0.05838709, 
5.966944,6.327938,78.09047,14.46697,15.00113,2.249315,82.38663,11.17941,13.87345,154.9184,3.92827,3.754437,4.214015,10.99516,26.37428,39.62074,6.628333, ,0.9986446,0.9984757,0.7766489,0.9920413,0.9914436,0.9998074,0.7524918,0.9952449,0.9926801,0.2171344,0.9994125,0.9994633,0.9993239,0.9954002,0.9736301,0.9408194,0.9983276, ,-0.02566899,0.02832255,-0.06012882,-0.09711471,0.1031983,0.006011697,0.03400749,0.03314157,0.01792111,0.001606431,-0.007837132,-0.000691891,-0.01995322,-0.02809859,-0.2172032,0.3302267,-0.002177403, ,0.04258751,-0.02691656,-0.2474517,-0.06970349,-0.05869463,-0.01118735,0.04244512,0.09026431,0.02855198,-0.9752764,0.02703324,0.006444351,-0.03082066,0.09125761,0.06227572,-0.07442289,0.002995428, ,0.0153747,-0.03898401,-0.5761672,-0.03955125,0.05426565,0.01496517,0.6563521,0.01554375,-0.1159734,0.0410624,-0.01955976,-0.0321118,0.001926322,0.007808995,-0.03144635,0.01644448,0.0576924, 
5.921233,6.429343,77.96111,15.69201,15.0854,2.237802,82.46532,10.47372,13.91152,154.4084,3.645261,3.765472,4.28476,10.99366,27.13884,36.01878,6.27088, ,0.9986653,0.9984264,0.7773595,0.9906386,0.9913473,0.9998093,0.7520394,0.9958259,0.99264,0.2214773,0.9994941,0.9994602,0.999301,0.9954015,0.9720864,0.9510059,0.998503, ,-0.02629618,0.02859541,-0.07036506,-0.1004574,0.1026283,0.006629005,0.0342937,0.03748064,0.02486804,0.001359097,-0.005376233,0.0125776,-0.02433798,-0.03503832,-0.2235828,0.2961693,0.001193963, ,0.04202911,-0.02747635,-0.2554556,-0.08183226,-0.06098918,-0.01178429,0.03192996,0.08170658,0.02736394,-0.9743946,0.02488873,0.002221858,-0.02837334,0.08862139,0.06519356,-0.08810192,0.001991673, ,0.01448332,-0.03965015,-0.5705291,-0.04297816,0.05457339,0.01409055,0.6574506,0.0158124,-0.1153203,0.03874307,-0.01906136,-0.03027136,-0.0004242,0.009719227,-0.02843748,0.01047284,0.05464723, 
5.920043,6.486216,77.8233,17.02511,15.22999,2.207871,82.71675,9.816957,14.09986,153.8568,3.368932,4.393552,4.430637,11.00335,27.53293,32.19444,5.897779, ,0.9986658,0.9983985,0.7781155,0.9889835,0.9911809,0.9998144,0.7505913,0.9963326,0.9924396,0.2261688,0.9995679,0.9992651,0.9992526,0.9953934,0.9712737,0.9607926,0.9986758, ,-0.02702098,0.02862294,-0.08096737,-0.1035852,0.1023177,0.007352269,0.03361375,0.04050437,0.03602622,0.000870368,-0.002738635,0.02543888,-0.02792118,-0.04169368,-0.2274176,0.2598465,0.00347697, ,0.0419056,-0.02795982,-0.2604198,-0.09434719,-0.0637999,-0.01222124,0.0211261,0.0738387,0.02648482,-0.9734219,0.0224964,-0.001290341,-0.02661101,0.08556078,0.06521253,-0.09660611,0.002123187, ,0.0134283,-0.03999311,-0.5658287,-0.04775422,0.05496528,0.01295302,0.659573,0.01512013,-0.1143001,0.03600965,-0.01872258,-0.02864497,-0.002563544,0.01153383,-0.02561195,0.004973429,0.05128424, 
5.926388,6.514647,77.79177,17.68512,15.33447,2.200413,82.87415,9.474702,14.22067,153.5887,3.248511,4.883684,4.497281,11.23299,27.57409,30.0372,5.812727, ,0.9986629,0.9983844,0.7782882,0.9881145,0.9910597,0.9998156,0.749683,0.9965838,0.9923096,0.2284467,0.9995982,0.999092,0.99923,0.9951993,0.9711882,0.9658418,0.9987137, ,-0.02734791,0.02865739,-0.08666464,-0.1049293,0.1024687,0.007646685,0.03326507,0.04126465,0.04163763,0.000510623,-0.001564458,0.0319094,-0.02914436,-0.04557283,-0.2282895,0.2401986,0.005242252, ,0.04197929,-0.028198,-0.2618733,-0.1003801,-0.06540266,-0.01264386,0.01597439,0.07006819,0.0261791,-0.9729337,0.02132921,-0.003388923,-0.0260459,0.08573913,0.06403916,-0.09720752,0.002080047, ,0.01273439,-0.04015246,-0.5640735,-0.05043302,0.05498625,0.01226412,0.6607676,0.01443959,-0.1135893,0.03481304,-0.01860486,-0.02802714,-0.003422201,0.01226334,-0.02400894,0.002248526,0.05038981, 
5.940772,6.538883,77.77639,18.31833,15.4355,2.198278,83.02333,9.265985,14.25181,153.3376,3.140448,5.268513,4.461978,11.19048,27.49738,27.67231,5.804369, ,0.9986565,0.9983724,0.7783725,0.98725,0.9909416,0.999816,0.7488208,0.9967325,0.992276,0.2305792,0.9996245,0.9989433,0.999242,0.9952355,0.9713475,0.9709836,0.9987174, ,-0.02763698,0.02874581,-0.09252435,-0.1061307,0.1028879,0.007985096,0.03311652,0.04234802,0.04559622,2.96E-05,-0.000434153,0.03645641,-0.02918036,-0.04865045,-0.2283099,0.2193528,0.00728881, ,0.04217138,-0.0283393,-0.2628942,-0.1060195,-0.06693716,-0.01313061,0.01126204,0.06743706,0.02483751,-0.9724708,0.02018803,-0.004512602,-0.0253956,0.08348833,0.06211461,-0.09526378,0.001894165, ,0.01196733,-0.04028943,-0.5625497,-0.05323225,0.054481,0.01148233,0.6618488,0.01353459,-0.1126614,0.03367117,-0.01852608,-0.02762194,-0.004361151,0.01300696,-0.02236982,-0.000337303,0.05006837, 
6.010746,6.591368,77.71043,19.63048,15.59993,2.20858,83.353,8.550244,14.41806,152.8393,2.938807,6.3519,4.08612,11.7692,26.99415,22.45628,5.979529, ,0.9986246,0.9983461,0.7787337,0.9853626,0.9907479,0.9998143,0.746911,0.9972176,0.9920949,0.234809,0.9996712,0.9984641,0.9993643,0.9947304,0.9723818,0.9808596,0.9986389, ,-0.02824394,0.02894127,-0.1027496,-0.1097745,0.1046782,0.008692108,0.0322508,0.04303903,0.05152145,-0.001178014,0.001882086,0.04752041,-0.02762235,-0.05748444,-0.225412,0.174161,0.01427469, ,0.04294293,-0.02869241,-0.264446,-0.1166204,-0.06917412,-0.01415399,0.00286237,0.05969695,0.02423231,-0.9715396,0.01775824,-0.01039856,-0.02152528,0.08369212,0.05727069,-0.08692318,0.002277678, ,0.01034299,-0.04054783,-0.5595397,-0.05839429,0.05173002,0.009771947,0.6641353,0.01187769,-0.1118304,0.0312132,-0.01840374,-0.02651681,-0.006684324,0.01423802,-0.01957216,-0.005173583,0.05011493, 
6.092137,6.66239,77.59361,20.78706,15.69301,2.254876,83.62904,7.95971,14.36763,152.3446,2.771573,7.272947,3.344914,12.1797,26.24971,17.10254,6.709243, ,0.9985871,0.9983103,0.7793729,0.9835919,0.9906374,0.9998064,0.7453071,0.9975885,0.9921501,0.2390031,0.9997075,0.9979866,0.999574,0.9943568,0.9738775,0.9888832,0.9982865, ,-0.02870304,0.02909372,-0.1112634,-0.112879,0.1063585,0.009459076,0.03182728,0.04341756,0.05396116,-0.00265561,0.004125452,0.05542336,-0.02233004,-0.06603922,-0.2198172,0.1271012,0.02608946, ,0.0438338,-0.02917727,-0.2651548,-0.1259747,-0.07009675,-0.01519626,-0.004012404,0.05330133,0.02233692,-0.9705924,0.01527282,-0.01635642,-0.01627477,0.08151027,0.05362275,-0.07665069,0.004261049, ,0.008861,-0.04097275,-0.5566788,-0.0627362,0.04911133,0.008172522,0.6659492,0.009546053,-0.1105781,0.02864982,-0.01829177,-0.02614621,-0.009402782,0.01580129,-0.01917088,-0.00894432,0.05220434, 
6.146776,6.718691,77.40526,21.73222,15.60395,2.342724,83.90729,7.440835,14.36326,151.8268,2.655318,8.213789,2.471812,12.70973,25.43464,12.39674,8.360403, ,0.9985617,0.9982817,0.7804017,0.9820704,0.9907432,0.999791,0.743686,0.9978926,0.9921548,0.2433887,0.9997315,0.9974322,0.9997674,0.9938554,0.975468,0.994154,0.9973397, ,-0.02874415,0.02911456,-0.1174017,-0.1150644,0.1058353,0.0105513,0.03100319,0.04373385,0.05697975,-0.004485818,0.006297205,0.06250549,-0.01465675,-0.07430767,-0.2125144,0.0812375,0.03997924, ,0.0445679,-0.02962767,-0.2653277,-0.1338191,-0.0700983,-0.01624529,-0.01024042,0.04746712,0.02004339,-0.9695771,0.01271794,-0.02325217,-0.01058514,0.08045284,0.05391055,-0.06970623,0.007424621, ,0.007872541,-0.04133138,-0.5538874,-0.06626047,0.04809517,0.006531451,0.6677314,0.006686196,-0.1094549,0.02573027,-0.01831611,-0.02610286,-0.01176235,0.01603604,-0.01983686,-0.01411867,0.06049796, 
6.157468,6.732547,77.32773,22.0803,15.55754,2.394279,84.03537,7.311183,14.36025,151.5541,2.618809,8.669985,2.05015,12.86644,25.0855,10.66548,9.00987, ,0.9985567,0.9982746,0.7808246,0.9814932,0.9907981,0.9997817,0.7429383,0.9979653,0.9921581,0.2456953,0.9997389,0.9971392,0.99984,0.9937031,0.9761342,0.9956717,0.9969106, ,-0.02859298,0.02911182,-0.1199861,-0.1156736,0.1053238,0.01112604,0.03046932,0.04434843,0.05859584,-0.005521236,0.007337003,0.06569735,-0.009724752,-0.07830091,-0.2087307,0.0604815,0.04485865, ,0.04482022,-0.02984279,-0.2650396,-0.1368019,-0.0701408,-0.01678178,-0.01346095,0.04551681,0.01821609,-0.969032,0.01140546,-0.02680472,-0.007646445,0.07853902,0.05660313,-0.06841227,0.008342552, ,0.007625987,-0.04135032,-0.5528747,-0.06764556,0.04802442,0.005575669,0.6685306,0.005167075,-0.1088896,0.02408832,-0.01839294,-0.02605611,-0.01292297,0.01596092,-0.01973632,-0.0173073,0.06393348, 
6.163315,6.738942,77.28366,22.34125,15.54331,2.454333,84.13229,7.072362,14.48453,151.2769,2.601716,9.22641,1.781308,13.18171,24.79354,9.547121,9.27376, ,0.9985539,0.9982713,0.7810648,0.9810546,0.9908149,0.9997706,0.7423718,0.998096,0.992022,0.2480403,0.9997423,0.9967604,0.9998792,0.9933911,0.9766844,0.9965314,0.996727, ,-0.02843405,0.02910669,-0.1224132,-0.1160142,0.1050969,0.01165953,0.02984433,0.04448529,0.06070912,-0.006627094,0.008394366,0.06979048,-0.004505075,-0.08278655,-0.2049526,0.04226035,0.04607755, ,0.04500555,-0.03001383,-0.2645581,-0.1391188,-0.07022566,-0.01731387,-0.01670898,0.04251748,0.01766941,-0.9684687,0.01009524,-0.03047503,-0.004654861,0.07807309,0.0608386,-0.06871808,0.008503569, ,0.007488176,-0.0413084,-0.5522335,-0.06869198,0.04805227,0.004795166,0.6691145,0.004196693,-0.1090624,0.02237506,-0.01852054,-0.02587234,-0.01413007,0.0150025,-0.01951447,-0.02042451,0.06587736, 
6.169918,6.731384,77.25601,22.6493,15.60777,2.597199,84.19943,6.804169,14.68005,150.8012,2.591164,10.14523,2.089853,13.62218,24.56046,9.33599,9.499067, ,0.9985508,0.9982752,0.7812154,0.9805303,0.9907386,0.9997432,0.7419792,0.9982377,0.9918054,0.2520594,0.9997444,0.9960834,0.9998337,0.9929426,0.977119,0.996683,0.9965662, ,-0.02783213,0.0292541,-0.1266472,-0.116226,0.106019,0.01294045,0.0284829,0.04512471,0.06409497,-0.008687911,0.009852709,0.07658815,0.007674768,-0.09136166,-0.199117,0.01469952,0.04423169, ,0.04543228,-0.02985457,-0.2629937,-0.1417728,-0.07006153,-0.01815802,-0.02292512,0.0384704,0.01530281,-0.9674773,0.007774772,-0.03653444,-0.001128759,0.07463945,0.07201595,-0.0757879,0.008573356, ,0.007585745,-0.04122788,-0.5518128,-0.07037378,0.04783611,0.004066427,0.6694252,0.002328512,-0.1094514,0.01944709,-0.01880635,-0.02484557,-0.01650593,0.01212574,-0.02011213,-0.02575037,0.0694696, 
6.19095,6.671435,77.22993,22.79738,15.63185,2.7369,84.1764,6.607388,14.83011,150.4523,2.550057,10.89266,3.163544,13.91659,24.5654,10.6507,9.715777, ,0.9985409,0.9983057,0.7813575,0.9802757,0.9907101,0.9997148,0.7421139,0.9983381,0.9916373,0.2550046,0.9997524,0.9954855,0.9996189,0.9926346,0.9771098,0.9956837,0.9964078, ,-0.02714244,0.02942253,-0.1292145,-0.1169753,0.1069371,0.01427353,0.02722431,0.04561884,0.0664624,-0.009977878,0.01028691,0.08253987,0.02043103,-0.09781636,-0.1948042,-0.000334784,0.04519008, ,0.04599886,-0.02937028,-0.2606566,-0.1423147,-0.0694789,-0.01877646,-0.02841161,0.03520031,0.0130488,-0.9667314,0.005900115,-0.04090418,-0.001172489,0.07105194,0.08338122,-0.08751298,0.007715093, ,0.007965432,-0.04071121,-0.5521253,-0.07157471,0.04723077,0.003749442,0.6691179,0.000931712,-0.1098546,0.01741976,-0.01882838,-0.02286025,-0.01852822,0.007757886,-0.0188488,-0.03090839,0.07120313, 
6.265508,6.576858,77.20681,22.84885,15.56753,2.855866,84.133,6.265383,14.94866,150.3034,2.491682,11.59314,4.477741,13.92437,24.50902,11.60166,9.110529, ,0.9985056,0.9983534,0.7814834,0.9801868,0.9907863,0.9996895,0.7423677,0.9985057,0.9915032,0.2562607,0.9997636,0.9948868,0.9992366,0.9926264,0.9772144,0.9948792,0.9968412, ,-0.0271405,0.0295838,-0.1294613,-0.1185676,0.1069119,0.01576015,0.02637455,0.04503793,0.06786048,-0.01066302,0.01017903,0.08870149,0.03318924,-0.1007098,-0.1919611,-0.000641719,0.04338788, ,0.04675321,-0.02868149,-0.2577136,-0.1416277,-0.068624,-0.01895257,-0.03215742,0.0309507,0.0123074,-0.9664187,0.004762973,-0.04392206,-0.001134001,0.0674262,0.08915994,-0.09560466,0.006659957, ,0.008013641,-0.03990865,-0.5532696,-0.07153407,0.04693918,0.003658266,0.6687006,-0.000435495,-0.1102941,0.01586172,-0.01861424,-0.02008083,-0.02057444,0.00204746,-0.01592281,-0.03278223,0.06618753, 
