Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z
5.35416,8.231604,79.13344,19.1011,17.82722,9.04528,88.19219,11.82098,20.06105,36.14317,10.713,52.5322,17.90086,7.04629,14.67807,10.84108
5.17737,8.139734,79.54832,17.13453,18.06579,9.181633,87.55696,13.34118,20.06799,35.47923,9.371842,52.36792,18.02202,6.306244,13.94211,10.31371
5.014668,8.060532,79.98574,15.34414,18.33385,9.295365,86.79276,14.53931,20.039,34.81644,7.693291,52.02707,17.29158,5.743071,13.27227,9.704317
5.011544,8.062767,79.98596,15.3425,18.33385,9.28727,86.79619,14.53164,20.03919,34.82167,7.69044,52.02754,17.29181,5.742253,13.27977,9.721986
4.861027,8.006024,80.40176,13.67191,18.52769,9.390302,85.87653,15.28776,19.98601,34.16706,5.701747,51.50541,16.24747,5.334969,12.69751,9.281362
4.720153,7.970134,80.759,12.06729,18.58873,9.500057,84.77167,15.63401,19.91985,33.52451,3.614639,50.76041,15.25249,5.040052,12.18028,9.286426
4.579564,7.95459,81.07359,10.53297,18.55402,9.613373,83.57776,15.5284,19.8494,32.89078,2.300581,49.77453,14.31439,4.845864,11.7554,9.527895
4.298077,7.964432,81.55899,7.694004,18.60488,9.85337,81.05562,14.69731,19.68362,31.59722,5.620977,47.1989,12.67457,4.723469,11.2907,10.42339
4.216616,7.905399,81.7263,6.446008,18.82584,10.03775,79.75603,14.24988,19.56768,30.94854,7.949862,45.71565,12.044,4.776214,11.21875,10.79355
4.09435,7.891515,81.86186,5.343914,19.18273,10.18617,78.54579,13.96747,19.43471,30.32737,10.11545,44.18972,11.61915,4.900487,11.20497,11.14626
3.982893,7.880589,82.0123,4.419491,19.59583,10.35648,77.44269,13.97314,19.30067,29.7392,12.09999,42.76447,11.56409,5.125237,11.20686,11.43839
3.872473,7.833634,82.24253,3.673712,20.01307,10.45499,76.54799,14.30775,19.20338,29.16458,13.76456,41.27338,11.76713,5.50571,11.26241,11.87293
3.867012,7.837832,82.24145,3.673285,20.01484,10.44419,76.55042,14.30567,19.20551,29.17538,13.76832,41.27589,11.76926,5.499307,11.26582,11.87822
3.795291,7.844825,82.53304,3.103338,20.39959,10.61525,75.74334,14.9474,19.1591,28.63549,14.96629,39.48444,12.03163,6.075662,11.3642,12.42044
3.720716,7.834033,82.93351,2.701783,20.74799,10.65931,75.17363,15.83149,19.1942,28.14528,15.64837,37.25753,12.27756,6.854168,11.52123,13.0961
3.685413,7.810702,83.39992,2.422231,21.05454,10.73011,74.70699,16.8791,19.30487,27.69769,15.93949,34.66745,12.53452,7.822527,11.71986,13.77726
3.634508,7.70194,84.41743,1.987732,21.41755,10.86145,73.95178,19.23619,19.6411,26.92885,15.60561,28.25659,12.86979,10.02267,12.22109,15.25538
3.623939,7.601624,84.95361,1.790074,21.40313,10.9303,73.65791,20.46375,19.81636,26.61722,15.34296,24.72883,12.96657,11.05105,12.50896,16.00443
